zipcode,HUC8,HUC4,triplet1,triplet2,triplet3,triplet1last,triplet2last,triplet3last
39477,3170005,317,3170005,3170007,3170006,0005,0007,0006
39577,3170007,317,3170007,3170006,3170009,0007,0006,0009
36539,3170008,317,3170008,3170006,3170003,0008,0006,0003
36568,3170008,317,3170008,3170006,3170003,0008,0006,0003
36584,3170008,317,3170008,3170006,3170003,0008,0006,0003
36509,3170009,317,3170009,3170006,3170007,0009,0006,0007
39501,3170009,317,3170009,3170006,3170007,0009,0006,0007
39503,3170009,317,3170009,3170006,3170007,0009,0006,0007
39507,3170009,317,3170009,3170006,3170007,0009,0006,0007
39525,3170009,317,3170009,3170006,3170007,0009,0006,0007
39530,3170009,317,3170009,3170006,3170007,0009,0006,0007
39531,3170009,317,3170009,3170006,3170007,0009,0006,0007
39532,3170009,317,3170009,3170006,3170007,0009,0006,0007
39534,3170009,317,3170009,3170006,3170007,0009,0006,0007
39540,3170009,317,3170009,3170006,3170007,0009,0006,0007
39556,3170009,317,3170009,3170006,3170007,0009,0006,0007
39560,3170009,317,3170009,3170006,3170007,0009,0006,0007
39564,3170009,317,3170009,3170006,3170007,0009,0006,0007
39571,3170009,317,3170009,3170006,3170007,0009,0006,0007
39574,3170009,317,3170009,3170006,3170007,0009,0006,0007
39576,3170009,317,3170009,3170006,3170007,0009,0006,0007
39581,3170009,317,3170009,3170006,3170007,0009,0006,0007
39057,3180001,318,3180001,3180002,3180003,0001,0002,0003
39108,3180001,318,3180001,3180002,3180003,0001,0002,0003
39189,3180001,318,3180001,3180002,3180003,0001,0002,0003
39346,3180001,318,3180001,3180002,3180003,0001,0002,0003
39350,3180001,318,3180001,3180002,3180003,0001,0002,0003
39359,3180001,318,3180001,3180002,3180003,0001,0002,0003
39042,3180002,318,3180002,3180001,3180003,0002,0001,0003
39044,3180002,318,3180002,3180001,3180003,0002,0001,0003
39047,3180002,318,3180002,3180001,3180003,0002,0001,0003
39062,3180002,318,3180002,3180001,3180003,0002,0001,0003
39073,3180002,318,3180002,3180001,3180003,0002,0001,0003
39082,3180002,318,3180002,3180001,3180003,0002,0001,0003
39117,3180002,318,3180002,3180001,3180003,0002,0001,0003
39145,3180002,318,3180002,3180001,3180003,0002,0001,0003
39148,3180002,318,3180002,3180001,3180003,0002,0001,0003
39167,3180002,318,3180002,3180001,3180003,0002,0001,0003
39174,3180002,318,3180002,3180001,3180003,0002,0001,0003
39193,3180002,318,3180002,3180001,3180003,0002,0001,0003
39201,3180002,318,3180002,3180001,3180003,0002,0001,0003
39202,3180002,318,3180002,3180001,3180003,0002,0001,0003
39203,3180002,318,3180002,3180001,3180003,0002,0001,0003
39204,3180002,318,3180002,3180001,3180003,0002,0001,0003
39206,3180002,318,3180002,3180001,3180003,0002,0001,0003
39208,3180002,318,3180002,3180001,3180003,0002,0001,0003
39210,3180002,318,3180002,3180001,3180003,0002,0001,0003
39211,3180002,318,3180002,3180001,3180003,0002,0001,0003
39212,3180002,318,3180002,3180001,3180003,0002,0001,0003
39216,3180002,318,3180002,3180001,3180003,0002,0001,0003
39217,3180002,318,3180002,3180001,3180003,0002,0001,0003
39218,3180002,318,3180002,3180001,3180003,0002,0001,0003
39232,3180002,318,3180002,3180001,3180003,0002,0001,0003
39269,3180002,318,3180002,3180001,3180003,0002,0001,0003
39272,3180002,318,3180002,3180001,3180003,0002,0001,0003
39140,3180003,318,3180003,3180002,3180001,0003,0002,0001
39427,3180003,318,3180003,3180002,3180001,0003,0002,0001
39654,3180003,318,3180003,3180002,3180001,0003,0002,0001
39656,3180003,318,3180003,3180002,3180001,0003,0002,0001
39663,3180003,318,3180003,3180002,3180001,0003,0002,0001
39665,3180003,318,3180003,3180002,3180001,0003,0002,0001
39478,3180004,318,3180004,3180005,3180003,0004,0005,0003
39572,3180004,318,3180004,3180005,3180003,0004,0005,0003
70426,3180004,318,3180004,3180005,3180003,0004,0005,0003
70463,3180004,318,3180004,3180005,3180003,0004,0005,0003
39629,3180005,318,3180005,3180004,3180003,0005,0004,0003
39662,3180005,318,3180005,3180004,3180003,0005,0004,0003
71218,8050001,805,8050001,8050003,8050002,0001,0003,0002
71219,8050001,805,8050001,8050003,8050002,0001,0003,0002
71223,8050001,805,8050001,8050003,8050002,0001,0003,0002
71229,8050001,805,8050001,8050003,8050002,0001,0003,0002
71230,8050001,805,8050001,8050003,8050002,0001,0003,0002
71243,8050001,805,8050001,8050003,8050002,0001,0003,0002
71253,8050001,805,8050001,8050003,8050002,0001,0003,0002
71259,8050001,805,8050001,8050003,8050002,0001,0003,0002
71261,8050001,805,8050001,8050003,8050002,0001,0003,0002
71264,8050001,805,8050001,8050003,8050002,0001,0003,0002
71269,8050001,805,8050001,8050003,8050002,0001,0003,0002
71279,8050001,805,8050001,8050003,8050002,0001,0003,0002
71378,8050001,805,8050001,8050003,8050002,0001,0003,0002
71233,8050003,805,8050003,8050001,8050002,0003,0001,0002
71286,8050003,805,8050003,8050001,8050002,0003,0001,0002
71366,8050003,805,8050003,8050001,8050002,0003,0001,0002
70775,8070201,807,8070201,8070202,8070203,0201,0202,0203
70787,8070201,807,8070201,8070202,8070203,0201,0202,0203
70722,8070202,807,8070202,8070203,8070205,0202,0203,0205
70726,8070202,807,8070202,8070203,8070205,0202,0203,0205
70730,8070202,807,8070202,8070203,8070205,0202,0203,0205
70733,8070202,807,8070202,8070203,8070205,0202,0203,0205
70739,8070202,807,8070202,8070203,8070205,0202,0203,0205
70770,8070202,807,8070202,8070203,8070205,0202,0203,0205
70777,8070202,807,8070202,8070203,8070205,0202,0203,0205
70786,8070202,807,8070202,8070203,8070205,0202,0203,0205
70789,8070202,807,8070202,8070203,8070205,0202,0203,0205
70801,8070202,807,8070202,8070203,8070205,0202,0203,0205
70803,8070202,807,8070202,8070203,8070205,0202,0203,0205
70806,8070202,807,8070202,8070203,8070205,0202,0203,0205
70808,8070202,807,8070202,8070203,8070205,0202,0203,0205
70809,8070202,807,8070202,8070203,8070205,0202,0203,0205
70810,8070202,807,8070202,8070203,8070205,0202,0203,0205
70811,8070202,807,8070202,8070203,8070205,0202,0203,0205
70812,8070202,807,8070202,8070203,8070205,0202,0203,0205
70814,8070202,807,8070202,8070203,8070205,0202,0203,0205
70815,8070202,807,8070202,8070203,8070205,0202,0203,0205
70816,8070202,807,8070202,8070203,8070205,0202,0203,0205
70817,8070202,807,8070202,8070203,8070205,0202,0203,0205
70818,8070202,807,8070202,8070203,8070205,0202,0203,0205
70819,8070202,807,8070202,8070203,8070205,0202,0203,0205
70836,8070202,807,8070202,8070203,8070205,0202,0203,0205
70402,8070203,807,8070203,8070204,8070205,0203,0204,0205
70451,8070203,807,8070203,8070204,8070205,0203,0204,0205
70711,8070203,807,8070203,8070204,8070205,0203,0204,0205
70744,8070203,807,8070203,8070204,8070205,0203,0204,0205
70051,8070204,807,8070204,8070202,8070203,0204,0202,0203
70737,8070204,807,8070204,8070202,8070203,0204,0202,0203
70774,8070204,807,8070204,8070202,8070203,0204,0202,0203
70778,8070204,807,8070204,8070202,8070203,0204,0202,0203
39635,8070205,807,8070205,8070202,8070203,0205,0202,0203
70442,8070205,807,8070205,8070202,8070203,0205,0202,0203
70455,8070205,807,8070205,8070202,8070203,0205,0202,0203
70465,8070205,807,8070205,8070202,8070203,0205,0202,0203
70710,8070300,807,8070300,8070100,8070201,0300,0100,0201
70719,8070300,807,8070300,8070100,8070201,0300,0100,0201
70732,8070300,807,8070300,8070100,8070201,0300,0100,0201
70740,8070300,807,8070300,8070100,8070201,0300,0100,0201
70749,8070300,807,8070300,8070100,8070201,0300,0100,0201
70752,8070300,807,8070300,8070100,8070201,0300,0100,0201
70755,8070300,807,8070300,8070100,8070201,0300,0100,0201
70762,8070300,807,8070300,8070100,8070201,0300,0100,0201
70772,8070300,807,8070300,8070100,8070201,0300,0100,0201
70773,8070300,807,8070300,8070100,8070201,0300,0100,0201
70783,8070300,807,8070300,8070100,8070201,0300,0100,0201
4737,1010002,101,1010002,1010003,1010004,0002,0003,0004
4739,1010003,101,1010003,1010002,1010004,0003,0002,0004
4781,1010003,101,1010003,1010002,1010004,0003,0002,0004
4732,1010004,101,1010004,1010003,1010005,0004,0003,0005
4736,1010004,101,1010004,1010003,1010005,0004,0003,0005
4757,1010004,101,1010004,1010003,1010005,0004,0003,0005
4762,1010004,101,1010004,1010003,1010005,0004,0003,0005
4766,1010004,101,1010004,1010003,1010005,0004,0003,0005
4783,1010004,101,1010004,1010003,1010005,0004,0003,0005
4786,1010004,101,1010004,1010003,1010005,0004,0003,0005
4761,1010005,101,1010005,1010004,1010010,0005,0004,0010
4758,1010010,101,1010010,1010005,1010011,0010,0005,0011
4451,1020003,102,1020003,1020001,1020002,0003,0001,0002
4497,1020003,102,1020003,1020001,1020002,0003,0001,0002
4747,1020003,102,1020003,1020001,1020002,0003,0001,0002
4776,1020003,102,1020003,1020001,1020002,0003,0001,0002
4406,1020004,102,1020004,1020001,1020002,0004,0001,0002
4414,1020004,102,1020004,1020001,1020002,0004,0001,0002
4415,1020004,102,1020004,1020001,1020002,0004,0001,0002
4464,1020004,102,1020004,1020001,1020002,0004,0001,0002
4481,1020004,102,1020004,1020001,1020002,0004,0001,0002
4485,1020004,102,1020004,1020001,1020002,0004,0001,0002
4401,1020005,102,1020005,1020001,1020004,0005,0001,0004
4410,1020005,102,1020005,1020001,1020004,0005,0001,0004
4411,1020005,102,1020005,1020001,1020004,0005,0001,0004
4412,1020005,102,1020005,1020001,1020004,0005,0001,0004
4416,1020005,102,1020005,1020001,1020004,0005,0001,0004
4418,1020005,102,1020005,1020001,1020004,0005,0001,0004
4419,1020005,102,1020005,1020001,1020004,0005,0001,0004
4427,1020005,102,1020005,1020001,1020004,0005,0001,0004
4431,1020005,102,1020005,1020001,1020004,0005,0001,0004
4438,1020005,102,1020005,1020001,1020004,0005,0001,0004
4444,1020005,102,1020005,1020001,1020004,0005,0001,0004
4449,1020005,102,1020005,1020001,1020004,0005,0001,0004
4450,1020005,102,1020005,1020001,1020004,0005,0001,0004
4456,1020005,102,1020005,1020001,1020004,0005,0001,0004
4457,1020005,102,1020005,1020001,1020004,0005,0001,0004
4461,1020005,102,1020005,1020001,1020004,0005,0001,0004
4468,1020005,102,1020005,1020001,1020004,0005,0001,0004
4469,1020005,102,1020005,1020001,1020004,0005,0001,0004
4473,1020005,102,1020005,1020001,1020004,0005,0001,0004
4474,1020005,102,1020005,1020001,1020004,0005,0001,0004
4475,1020005,102,1020005,1020001,1020004,0005,0001,0004
4489,1020005,102,1020005,1020001,1020004,0005,0001,0004
4493,1020005,102,1020005,1020001,1020004,0005,0001,0004
4496,1020005,102,1020005,1020001,1020004,0005,0001,0004
4951,1020005,102,1020005,1020001,1020004,0005,0001,0004
4982,1030002,103,1030002,1030003,1030001,0002,0003,0001
4234,1030003,103,1030003,1030002,1030001,0003,0002,0001
4330,1030003,103,1030003,1030002,1030001,0003,0002,0001
4344,1030003,103,1030003,1030002,1030001,0003,0002,0001
4345,1030003,103,1030003,1030002,1030001,0003,0002,0001
4346,1030003,103,1030003,1030002,1030001,0003,0002,0001
4347,1030003,103,1030003,1030002,1030001,0003,0002,0001
4350,1030003,103,1030003,1030002,1030001,0003,0002,0001
4351,1030003,103,1030003,1030002,1030001,0003,0002,0001
4359,1030003,103,1030003,1030002,1030001,0003,0002,0001
4364,1030003,103,1030003,1030002,1030001,0003,0002,0001
4901,1030003,103,1030003,1030002,1030001,0003,0002,0001
4910,1030003,103,1030003,1030002,1030001,0003,0002,0001
4911,1030003,103,1030003,1030002,1030001,0003,0002,0001
4912,1030003,103,1030003,1030002,1030001,0003,0002,0001
4917,1030003,103,1030003,1030002,1030001,0003,0002,0001
4918,1030003,103,1030003,1030002,1030001,0003,0002,0001
4922,1030003,103,1030003,1030002,1030001,0003,0002,0001
4923,1030003,103,1030003,1030002,1030001,0003,0002,0001
4924,1030003,103,1030003,1030002,1030001,0003,0002,0001
4926,1030003,103,1030003,1030002,1030001,0003,0002,0001
4927,1030003,103,1030003,1030002,1030001,0003,0002,0001
4929,1030003,103,1030003,1030002,1030001,0003,0002,0001
4937,1030003,103,1030003,1030002,1030001,0003,0002,0001
4938,1030003,103,1030003,1030002,1030001,0003,0002,0001
4940,1030003,103,1030003,1030002,1030001,0003,0002,0001
4943,1030003,103,1030003,1030002,1030001,0003,0002,0001
4944,1030003,103,1030003,1030002,1030001,0003,0002,0001
4950,1030003,103,1030003,1030002,1030001,0003,0002,0001
4955,1030003,103,1030003,1030002,1030001,0003,0002,0001
4956,1030003,103,1030003,1030002,1030001,0003,0002,0001
4957,1030003,103,1030003,1030002,1030001,0003,0002,0001
4958,1030003,103,1030003,1030002,1030001,0003,0002,0001
4963,1030003,103,1030003,1030002,1030001,0003,0002,0001
4965,1030003,103,1030003,1030002,1030001,0003,0002,0001
4967,1030003,103,1030003,1030002,1030001,0003,0002,0001
4969,1030003,103,1030003,1030002,1030001,0003,0002,0001
4971,1030003,103,1030003,1030002,1030001,0003,0002,0001
4975,1030003,103,1030003,1030002,1030001,0003,0002,0001
4976,1030003,103,1030003,1030002,1030001,0003,0002,0001
4978,1030003,103,1030003,1030002,1030001,0003,0002,0001
4979,1030003,103,1030003,1030002,1030001,0003,0002,0001
4987,1030003,103,1030003,1030002,1030001,0003,0002,0001
4988,1030003,103,1030003,1030002,1030001,0003,0002,0001
4989,1030003,103,1030003,1030002,1030001,0003,0002,0001
4992,1030003,103,1030003,1030002,1030001,0003,0002,0001
3579,1040001,104,1040001,1040002,0,0001,0002,0
4964,1040001,104,1040001,1040002,0,0001,0002,0
4086,1040002,104,1040002,1040001,0,0002,0001,0
4219,1040002,104,1040002,1040001,0,0002,0001,0
4220,1040002,104,1040002,1040001,0,0002,0001,0
4221,1040002,104,1040002,1040001,0,0002,0001,0
4224,1040002,104,1040002,1040001,0,0002,0001,0
4226,1040002,104,1040002,1040001,0,0002,0001,0
4227,1040002,104,1040002,1040001,0,0002,0001,0
4236,1040002,104,1040002,1040001,0,0002,0001,0
4237,1040002,104,1040002,1040001,0,0002,0001,0
4238,1040002,104,1040002,1040001,0,0002,0001,0
4240,1040002,104,1040002,1040001,0,0002,0001,0
4250,1040002,104,1040002,1040001,0,0002,0001,0
4252,1040002,104,1040002,1040001,0,0002,0001,0
4253,1040002,104,1040002,1040001,0,0002,0001,0
4254,1040002,104,1040002,1040001,0,0002,0001,0
4256,1040002,104,1040002,1040001,0,0002,0001,0
4257,1040002,104,1040002,1040001,0,0002,0001,0
4258,1040002,104,1040002,1040001,0,0002,0001,0
4263,1040002,104,1040002,1040001,0,0002,0001,0
4271,1040002,104,1040002,1040001,0,0002,0001,0
4274,1040002,104,1040002,1040001,0,0002,0001,0
4275,1040002,104,1040002,1040001,0,0002,0001,0
4276,1040002,104,1040002,1040001,0,0002,0001,0
4281,1040002,104,1040002,1040001,0,0002,0001,0
4282,1040002,104,1040002,1040001,0,0002,0001,0
4285,1040002,104,1040002,1040001,0,0002,0001,0
4286,1040002,104,1040002,1040001,0,0002,0001,0
4289,1040002,104,1040002,1040001,0,0002,0001,0
4290,1040002,104,1040002,1040001,0,0002,0001,0
4292,1040002,104,1040002,1040001,0,0002,0001,0
4003,1060001,106,1060001,1060002,1060003,0001,0002,0003
4017,1060001,106,1060001,1060002,1060003,0001,0002,0003
4019,1060001,106,1060001,1060002,1060003,0001,0002,0003
4021,1060001,106,1060001,1060002,1060003,0001,0002,0003
4032,1060001,106,1060001,1060002,1060003,0001,0002,0003
4038,1060001,106,1060001,1060002,1060003,0001,0002,0003
4039,1060001,106,1060001,1060002,1060003,0001,0002,0003
4050,1060001,106,1060001,1060002,1060003,0001,0002,0003
4055,1060001,106,1060001,1060002,1060003,0001,0002,0003
4057,1060001,106,1060001,1060002,1060003,0001,0002,0003
4062,1060001,106,1060001,1060002,1060003,0001,0002,0003
4063,1060001,106,1060001,1060002,1060003,0001,0002,0003
4064,1060001,106,1060001,1060002,1060003,0001,0002,0003
4066,1060001,106,1060001,1060002,1060003,0001,0002,0003
4069,1060001,106,1060001,1060002,1060003,0001,0002,0003
4071,1060001,106,1060001,1060002,1060003,0001,0002,0003
4074,1060001,106,1060001,1060002,1060003,0001,0002,0003
4079,1060001,106,1060001,1060002,1060003,0001,0002,0003
4092,1060001,106,1060001,1060002,1060003,0001,0002,0003
4096,1060001,106,1060001,1060002,1060003,0001,0002,0003
4097,1060001,106,1060001,1060002,1060003,0001,0002,0003
4101,1060001,106,1060001,1060002,1060003,0001,0002,0003
4102,1060001,106,1060001,1060002,1060003,0001,0002,0003
4103,1060001,106,1060001,1060002,1060003,0001,0002,0003
4105,1060001,106,1060001,1060002,1060003,0001,0002,0003
4106,1060001,106,1060001,1060002,1060003,0001,0002,0003
4107,1060001,106,1060001,1060002,1060003,0001,0002,0003
4108,1060001,106,1060001,1060002,1060003,0001,0002,0003
4109,1060001,106,1060001,1060002,1060003,0001,0002,0003
4110,1060001,106,1060001,1060002,1060003,0001,0002,0003
4260,1060001,106,1060001,1060002,1060003,0001,0002,0003
4267,1060001,106,1060001,1060002,1060003,0001,0002,0003
3812,1060002,106,1060002,1060001,1060003,0002,0001,0003
3813,1060002,106,1060002,1060001,1060003,0002,0001,0003
3814,1060002,106,1060002,1060001,1060003,0002,0001,0003
3817,1060002,106,1060002,1060001,1060003,0002,0001,0003
3818,1060002,106,1060002,1060001,1060003,0002,0001,0003
3832,1060002,106,1060002,1060001,1060003,0002,0001,0003
3836,1060002,106,1060002,1060001,1060003,0002,0001,0003
3838,1060002,106,1060002,1060001,1060003,0002,0001,0003
3845,1060002,106,1060002,1060001,1060003,0002,0001,0003
3846,1060002,106,1060002,1060001,1060003,0002,0001,0003
3847,1060002,106,1060002,1060001,1060003,0002,0001,0003
3849,1060002,106,1060002,1060001,1060003,0002,0001,0003
3860,1060002,106,1060002,1060001,1060003,0002,0001,0003
3864,1060002,106,1060002,1060001,1060003,0002,0001,0003
3875,1060002,106,1060002,1060001,1060003,0002,0001,0003
3882,1060002,106,1060002,1060001,1060003,0002,0001,0003
3883,1060002,106,1060002,1060001,1060003,0002,0001,0003
3886,1060002,106,1060002,1060001,1060003,0002,0001,0003
3890,1060002,106,1060002,1060001,1060003,0002,0001,0003
3897,1060002,106,1060002,1060001,1060003,0002,0001,0003
4010,1060002,106,1060002,1060001,1060003,0002,0001,0003
4020,1060002,106,1060002,1060001,1060003,0002,0001,0003
4037,1060002,106,1060002,1060001,1060003,0002,0001,0003
4041,1060002,106,1060002,1060001,1060003,0002,0001,0003
4042,1060002,106,1060002,1060001,1060003,0002,0001,0003
4047,1060002,106,1060002,1060001,1060003,0002,0001,0003
4048,1060002,106,1060002,1060001,1060003,0002,0001,0003
4049,1060002,106,1060002,1060001,1060003,0002,0001,0003
4051,1060002,106,1060002,1060001,1060003,0002,0001,0003
4056,1060002,106,1060002,1060001,1060003,0002,0001,0003
4061,1060002,106,1060002,1060001,1060003,0002,0001,0003
4068,1060002,106,1060002,1060001,1060003,0002,0001,0003
4091,1060002,106,1060002,1060001,1060003,0002,0001,0003
4095,1060002,106,1060002,1060001,1060003,0002,0001,0003
3042,1060003,106,1060003,1060001,1060002,0003,0001,0002
3044,1060003,106,1060003,1060001,1060002,0003,0001,0002
3077,1060003,106,1060003,1060001,1060002,0003,0001,0002
3290,1060003,106,1060003,1060001,1060002,0003,0001,0002
3291,1060003,106,1060003,1060001,1060002,0003,0001,0002
3801,1060003,106,1060003,1060001,1060002,0003,0001,0002
3820,1060003,106,1060003,1060001,1060002,0003,0001,0002
3823,1060003,106,1060003,1060001,1060002,0003,0001,0002
3824,1060003,106,1060003,1060001,1060002,0003,0001,0002
3825,1060003,106,1060003,1060001,1060002,0003,0001,0002
3833,1060003,106,1060003,1060001,1060002,0003,0001,0002
3835,1060003,106,1060003,1060001,1060002,0003,0001,0002
3839,1060003,106,1060003,1060001,1060002,0003,0001,0002
3840,1060003,106,1060003,1060001,1060002,0003,0001,0002
3842,1060003,106,1060003,1060001,1060002,0003,0001,0002
3844,1060003,106,1060003,1060001,1060002,0003,0001,0002
3851,1060003,106,1060003,1060001,1060002,0003,0001,0002
3852,1060003,106,1060003,1060001,1060002,0003,0001,0002
3854,1060003,106,1060003,1060001,1060002,0003,0001,0002
3856,1060003,106,1060003,1060001,1060002,0003,0001,0002
3857,1060003,106,1060003,1060001,1060002,0003,0001,0002
3861,1060003,106,1060003,1060001,1060002,0003,0001,0002
3862,1060003,106,1060003,1060001,1060002,0003,0001,0002
3867,1060003,106,1060003,1060001,1060002,0003,0001,0002
3868,1060003,106,1060003,1060001,1060002,0003,0001,0002
3869,1060003,106,1060003,1060001,1060002,0003,0001,0002
3870,1060003,106,1060003,1060001,1060002,0003,0001,0002
3871,1060003,106,1060003,1060001,1060002,0003,0001,0002
3874,1060003,106,1060003,1060001,1060002,0003,0001,0002
3878,1060003,106,1060003,1060001,1060002,0003,0001,0002
3885,1060003,106,1060003,1060001,1060002,0003,0001,0002
3887,1060003,106,1060003,1060001,1060002,0003,0001,0002
3901,1060003,106,1060003,1060001,1060002,0003,0001,0002
3902,1060003,106,1060003,1060001,1060002,0003,0001,0002
3903,1060003,106,1060003,1060001,1060002,0003,0001,0002
3904,1060003,106,1060003,1060001,1060002,0003,0001,0002
3905,1060003,106,1060003,1060001,1060002,0003,0001,0002
3906,1060003,106,1060003,1060001,1060002,0003,0001,0002
3907,1060003,106,1060003,1060001,1060002,0003,0001,0002
3908,1060003,106,1060003,1060001,1060002,0003,0001,0002
3909,1060003,106,1060003,1060001,1060002,0003,0001,0002
3910,1060003,106,1060003,1060001,1060002,0003,0001,0002
3911,1060003,106,1060003,1060001,1060002,0003,0001,0002
4006,1060003,106,1060003,1060001,1060002,0003,0001,0002
4027,1060003,106,1060003,1060001,1060002,0003,0001,0002
4043,1060003,106,1060003,1060001,1060002,0003,0001,0002
4073,1060003,106,1060003,1060001,1060002,0003,0001,0002
4083,1060003,106,1060003,1060001,1060002,0003,0001,0002
4090,1060003,106,1060003,1060001,1060002,0003,0001,0002
3222,1070001,107,1070001,1070002,1070003,0001,0002,0003
3223,1070001,107,1070001,1070002,1070003,0001,0002,0003
3231,1070001,107,1070001,1070002,1070003,0001,0002,0003
3241,1070001,107,1070001,1070002,1070003,0001,0002,0003
3245,1070001,107,1070001,1070002,1070003,0001,0002,0003
3251,1070001,107,1070001,1070002,1070003,0001,0002,0003
3264,1070001,107,1070001,1070002,1070003,0001,0002,0003
3282,1070001,107,1070001,1070002,1070003,0001,0002,0003
3285,1070001,107,1070001,1070002,1070003,0001,0002,0003
3293,1070001,107,1070001,1070002,1070003,0001,0002,0003
3220,1070002,107,1070002,1070001,1070006,0002,0001,0006
3246,1070002,107,1070002,1070001,1070006,0002,0001,0006
3850,1070002,107,1070002,1070001,1070006,0002,0001,0006
3853,1070002,107,1070002,1070001,1070006,0002,0001,0006
3221,1070003,107,1070003,1070004,1070006,0003,0004,0006
3233,1070003,107,1070003,1070004,1070006,0003,0004,0006
3260,1070003,107,1070003,1070004,1070006,0003,0004,0006
3273,1070003,107,1070003,1070004,1070006,0003,0004,0006
3278,1070003,107,1070003,1070004,1070006,0003,0004,0006
3287,1070003,107,1070003,1070004,1070006,0003,0004,0006
3440,1070003,107,1070003,1070004,1070006,0003,0004,0006
3442,1070003,107,1070003,1070004,1070006,0003,0004,0006
3449,1070003,107,1070003,1070004,1070006,0003,0004,0006
3458,1070003,107,1070003,1070004,1070006,0003,0004,0006
1420,1070004,107,1070004,1070005,1070006,0004,0005,0006
1434,1070004,107,1070004,1070005,1070006,0004,0005,0006
1453,1070004,107,1070004,1070005,1070006,0004,0005,0006
1462,1070004,107,1070004,1070005,1070006,0004,0005,0006
1463,1070004,107,1070004,1070005,1070006,0004,0005,0006
1464,1070004,107,1070004,1070005,1070006,0004,0005,0006
1469,1070004,107,1070004,1070005,1070006,0004,0005,0006
1474,1070004,107,1070004,1070005,1070006,0004,0005,0006
1522,1070004,107,1070004,1070005,1070006,0004,0005,0006
1523,1070004,107,1070004,1070005,1070006,0004,0005,0006
1561,1070004,107,1070004,1070005,1070006,0004,0005,0006
1564,1070004,107,1070004,1070005,1070006,0004,0005,0006
3033,1070004,107,1070004,1070005,1070006,0004,0005,0006
1503,1070005,107,1070005,1070004,1070006,0005,0004,0006
1532,1070005,107,1070005,1070004,1070006,0005,0004,0006
1581,1070005,107,1070005,1070004,1070006,0005,0004,0006
1701,1070005,107,1070005,1070004,1070006,0005,0004,0006
1702,1070005,107,1070005,1070004,1070006,0005,0004,0006
1718,1070005,107,1070005,1070004,1070006,0005,0004,0006
1720,1070005,107,1070005,1070004,1070006,0005,0004,0006
1721,1070005,107,1070005,1070004,1070006,0005,0004,0006
1741,1070005,107,1070005,1070004,1070006,0005,0004,0006
1742,1070005,107,1070005,1070004,1070006,0005,0004,0006
1745,1070005,107,1070005,1070004,1070006,0005,0004,0006
1749,1070005,107,1070005,1070004,1070006,0005,0004,0006
1752,1070005,107,1070005,1070004,1070006,0005,0004,0006
1754,1070005,107,1070005,1070004,1070006,0005,0004,0006
1772,1070005,107,1070005,1070004,1070006,0005,0004,0006
1775,1070005,107,1070005,1070004,1070006,0005,0004,0006
1776,1070005,107,1070005,1070004,1070006,0005,0004,0006
1778,1070005,107,1070005,1070004,1070006,0005,0004,0006
1731,1070006,107,1070006,1070005,1070004,0006,0005,0004
1826,1070006,107,1070006,1070005,1070004,0006,0005,0004
1830,1070006,107,1070006,1070005,1070004,0006,0005,0004
1832,1070006,107,1070006,1070005,1070004,0006,0005,0004
1835,1070006,107,1070006,1070005,1070004,0006,0005,0004
1840,1070006,107,1070006,1070005,1070004,0006,0005,0004
1841,1070006,107,1070006,1070005,1070004,0006,0005,0004
1843,1070006,107,1070006,1070005,1070004,0006,0005,0004
1844,1070006,107,1070006,1070005,1070004,0006,0005,0004
1850,1070006,107,1070006,1070005,1070004,0006,0005,0004
1854,1070006,107,1070006,1070005,1070004,0006,0005,0004
1860,1070006,107,1070006,1070005,1070004,0006,0005,0004
1863,1070006,107,1070006,1070005,1070004,0006,0005,0004
1879,1070006,107,1070006,1070005,1070004,0006,0005,0004
1913,1070006,107,1070006,1070005,1070004,0006,0005,0004
3031,1070006,107,1070006,1070005,1070004,0006,0005,0004
3032,1070006,107,1070006,1070005,1070004,0006,0005,0004
3038,1070006,107,1070006,1070005,1070004,0006,0005,0004
3043,1070006,107,1070006,1070005,1070004,0006,0005,0004
3045,1070006,107,1070006,1070005,1070004,0006,0005,0004
3046,1070006,107,1070006,1070005,1070004,0006,0005,0004
3051,1070006,107,1070006,1070005,1070004,0006,0005,0004
3052,1070006,107,1070006,1070005,1070004,0006,0005,0004
3053,1070006,107,1070006,1070005,1070004,0006,0005,0004
3054,1070006,107,1070006,1070005,1070004,0006,0005,0004
3057,1070006,107,1070006,1070005,1070004,0006,0005,0004
3070,1070006,107,1070006,1070005,1070004,0006,0005,0004
3076,1070006,107,1070006,1070005,1070004,0006,0005,0004
3079,1070006,107,1070006,1070005,1070004,0006,0005,0004
3082,1070006,107,1070006,1070005,1070004,0006,0005,0004
3087,1070006,107,1070006,1070005,1070004,0006,0005,0004
3101,1070006,107,1070006,1070005,1070004,0006,0005,0004
3102,1070006,107,1070006,1070005,1070004,0006,0005,0004
3103,1070006,107,1070006,1070005,1070004,0006,0005,0004
3104,1070006,107,1070006,1070005,1070004,0006,0005,0004
3106,1070006,107,1070006,1070005,1070004,0006,0005,0004
3109,1070006,107,1070006,1070005,1070004,0006,0005,0004
3110,1070006,107,1070006,1070005,1070004,0006,0005,0004
3218,1070006,107,1070006,1070005,1070004,0006,0005,0004
3224,1070006,107,1070006,1070005,1070004,0006,0005,0004
3225,1070006,107,1070006,1070005,1070004,0006,0005,0004
