st2,NAME,lake,lat,lon
NY,Albany,Warner's Lake,42.625085720801,-74.079138921204
NY,Suffolk,Avon Lake,40.6742827084448,-73.4133283205247
NY,Chenango,Mead Pond,42.5713303991369,-75.5263044143097
NY,Herkimer,Dolgeville Reservoir,43.163169400305,-74.7800752578103
NY,Rensselaer,Nassau Lake,42.5380445020894,-73.6038398631793
NY,Franklin,Ingraham Pond,44.7636935773918,-74.1109665775595
NY,Franklin,Ragged Lake,44.7195377571469,-74.0692726920407
NY,Saratoga,Footes Pond,43.0023698202304,-73.8573448632725
NY,Niagara,Tuscarora Bay,43.3150107555916,-78.8406023753573
NY,Chenango,Chenango Lake,42.5827286207957,-75.4410669436091
NY,Chenango,Plymouth Reservoir,42.5882376895895,-75.6510389746464
NY,Chenango,North Pond,42.4383818860612,-75.5028516349527
NY,Chenango,Lake Gerry,42.4459032533321,-75.5490499379546
NY,Chenango,Guilford Lake,42.4128923662811,-75.4993592938795
NY,New York,Paul Milstein Pool and Terrace,40.7732392122127,-73.9837932831761
NY,Ulster,Windsor Lake,41.7246901118799,-74.4867991801542
NY,Rensselaer,White Lily Pond,42.7803719372167,-73.4278386970105
NY,Rensselaer,Second Pond,42.7799532329279,-73.4474223618113
NY,Rensselaer,Lake Elizabeth,42.7680717859712,-73.4400448318588
NY,Rensselaer,Babcock Lake,42.8172403919998,-73.3994845602194
NY,Rensselaer,Mill Pond,42.7753669584259,-73.4490582893032
NY,Rensselaer,Long Pond,42.7888541389064,-73.4420278193568
NY,Rensselaer,Banker Pond,42.8180212726744,-73.416897118796
NY,St. Lawrence,Bear Lake,44.1586639226578,-75.1609512522237
NY,St. Lawrence,Crystal Lake,44.1018675921945,-75.0683900584893
NY,St. Lawrence,Dry Timber Lake,44.1453110908663,-75.1564549932879
NY,St. Lawrence,Greenwood Lake,44.1793197699745,-75.1701640445696
NY,St. Lawrence,Pansy Pond,44.0983185629802,-75.0657904191416
NY,St. Lawrence,Rock Lake,44.1699911993044,-75.1398411993014
NY,St. Lawrence,Streeter Lake,44.1074420666148,-75.0717111665988
NY,St. Lawrence,Bundy Pond,44.1711307866105,-75.0406841759896
NY,St. Lawrence,Graham Pond,44.2156974593386,-75.2521058294291
NY,St. Lawrence,Portaferry Lake,44.2275294318594,-75.1968493668852
NY,St. Lawrence,Shinder Pond,44.2066097589655,-75.2730160221108
NY,St. Lawrence,Snyder Lake,44.2062652966837,-75.2342561413707
NY,St. Lawrence,Toothaker Pond,44.2049648501997,-75.2877202110259
NY,Lewis,Crystal Pond,43.835141597741,-75.4374814592504
NY,Jefferson,Pleasant Lake,43.9387340285564,-75.6860780164234
NY,Jefferson,Rutland Lake,43.9510351265483,-75.7958634505091
NY,St. Lawrence,Close Pond,44.5595457689535,-74.8651250607214
NY,St. Lawrence,French Lake,44.4696943800599,-74.8614799281203
NY,St. Lawrence,Grass Lake,44.3388065971292,-75.7098408002274
NY,St. Lawrence,Hickory Lake,44.4670614584309,-75.5162206692423
NY,St. Lawrence,Lower Lake,44.5829893523786,-75.3012215602293
NY,Jefferson,Lucky Star Lake,44.1296125502628,-76.1014404873078
NY,St. Lawrence,Osborn Lake,44.47790841531,-75.4304071886295
NY,St. Lawrence,Upper Lake,44.6051757516319,-75.2504607260888
NY,Dutchess,Browns Pond,41.8676001305408,-73.8653627020364
NY,Dutchess,Coablt Lake,41.6207397783746,-73.9380173688657
NY,Dutchess,Greens Pond,41.6214423110415,-73.8863526265119
NY,Dutchess,Hillside Lake,41.6175768254709,-73.7968798638539
NY,Dutchess,Inwood Lake,41.7227618995166,-73.9172413588316
NY,Dutchess,Lake Chloe,41.8540363056405,-73.8680838206476
NY,Dutchess,Lake Oniad,41.5891717802555,-73.8786006152899
NY,Dutchess,Moffit Pond,41.7469334236816,-73.7346137765629
NY,Dutchess,Nooteeming Lake,41.7902224335064,-73.7849071943539
NY,Dutchess,Norris Pond,41.7168875105176,-73.6805337985014
NY,Dutchess,Shaw Pond,41.8435642781211,-73.6666168503242
NY,Dutchess,Sprout Lake,41.7210567343662,-73.7381982748303
NY,Dutchess,Staatsburg Reservoir,41.8517760534224,-73.9059432335212
NY,Dutchess,Upton Lake,41.8469858040552,-73.7529626741826
NY,Dutchess,Vassar Lake,41.6860613862321,-73.899231997963
NY,Dutchess,Victory Lake,41.7938792080844,-73.866778147364
NY,Dutchess,Lake Walton,41.5901522978611,-73.8290841038829
NY,Clinton,Dead Sea,44.867844149814,-73.6238836609806
NY,Clinton,Dundan Pond,44.7525680301906,-73.5838294235907
NY,Clinton,Lake Alice,44.8683408958089,-73.4853212142955
NY,Franklin,Lamica Lake,44.8755469688551,-74.3042520626122
NY,Franklin,Big Duck Pond,44.7020644074511,-74.3409047908244
NY,Franklin,Carp Pond,44.692451905306,-74.3191838798458
NY,Franklin,Diamond Pond,44.6789334858307,-74.3037466742277
NY,Franklin,Eagle Pond,44.669147025079,-74.273495098448
NY,Franklin,Figure Eight Pond,44.7751006509604,-74.0691209959246
NY,Franklin,Gourdshell Ponds,44.6514213728102,-74.2835923435633
NY,Franklin,Lake Duane,44.6922136562209,-74.3166736479085
NY,Franklin,Lake Florence,44.6163234507731,-74.2643711401861
NY,Franklin,Lake Frances,44.6968369178382,-74.3244653907583
NY,Franklin,Lilypad Pond,44.7774474421592,-74.0721157884284
NY,Franklin,Little Duck Pond,44.7068351505165,-74.345627946208
NY,Broome,Agfa Lake,42.1040394413276,-75.7394704264516
NY,Broome,Agwaterra Pond,42.032826247958,-75.942795802116
NY,Hamilton,Airdwood Lake,43.4441766600872,-74.4523182348906
NY,Orleans,Albion Reservoir Number One,43.2527958044635,-78.2430969883223
NY,Orleans,Albion Reservoir Number Two,43.2267256220172,-78.2511893390796
NY,Suffolk,Alcoltts Pond,40.8367983072691,-72.5890249495132
NY,Oswego,Alder Bed Pond,43.6599996267207,-75.7828830797187
NY,Hamilton,Alder Brook Lake,43.3641456303576,-74.6561492470884
NY,Ulster,Alder Lake,42.0491887733948,-74.676289644097
NY,Essex,Alder Pond,43.8508357984043,-73.6702638580824
NY,Oneida,Alder Pond,43.4367098626831,-75.211649321363
NY,Suffolk,Alewife Pond,41.0322373613882,-72.2298915182332
NY,Tioga,Alexander Pond,42.2294554957188,-76.2016891341285
NY,Lewis,Alexander Pond,43.7181400614503,-75.5608671613684
NY,Suffolk,Great Lake,41.0594423335042,-72.0917871337828
NY,Sullivan,Alta Lake,41.7272902972154,-74.6459472066085
NY,Putnam,Lake Alice,41.3424387818276,-73.9320826828256
NY,Warren,Andrew Pond,43.7402708576225,-73.8193609272906
NY,Warren,Eli Pond,43.7482364579496,-73.8293115283478
NY,Saratoga,Lake Ann,43.2123909809021,-73.7516266498291
NY,Essex,Lake Arnold,44.1309755341604,-73.9439228994133
NY,Otsego,Allen Lake,42.8296739227568,-74.9516981316363
NY,Otsego,Allen Pond,42.5641732514044,-75.3058552085483
NY,Warren,Alligator Pond,43.6789078797794,-73.827546402709
NY,Hamilton,Aluminum Pond,43.7688470804534,-74.5263118531373
NY,Allegany,Amity Lake,42.2189504645768,-77.9890549728379
NY,Hamilton,Amos Lake,43.5024616299489,-74.6187176884336
NY,Sullivan,Anawana Lake,41.7003432923482,-74.6760753135045
NY,Warren,Antler Lake,43.6551998794513,-73.9301912890067
NY,Essex,Arbutus Pond,43.9878389669681,-74.2417446034201
NY,Saratoga,Archer Vly,43.1577161076442,-73.962108435005
NY,Otsego,Arnold Lake,42.6114193808033,-75.004620904193
NY,Sullivan,Lake Altamont,41.532159701322,-74.4880174448365
NY,Essex,Lake Andrew,44.0495782853342,-74.1036184207645
NY,Orange,Lake Arkin,41.3462723223012,-74.5930157237887
NY,Essex,Ash Craft Pond,44.1057492667268,-73.6189482546316
NY,Fulton,Ash Pond,43.0772587428192,-74.3507405697582
NY,Essex,Augur Lake,44.4591067016759,-73.4989639536709
NY,Lewis,Ashcraft Pond,44.0270045271178,-75.4710492283281
NY,Herkimer,Atwood Lake,43.3649314356699,-74.8979520322544
NY,Cayuga,Auburn Reservoir,42.9449078409092,-76.530616733406
NY,Fulton,Ayers Lake,43.2029346812728,-74.6091150562507
NY,Essex,Babbe Pond,44.4137767913066,-73.4522265524442
NY,Herkimer,Baby Lake,43.4997331292916,-74.8166702207042
NY,Columbia,Bachus Pond,42.4816635636452,-73.5840469680809
NY,Washington,Bacon Pond,43.4009969865383,-73.5983439572028
NY,Oneida,Bailey Lake,42.875942452261,-75.3610679048792
NY,Otsego,Bailey Pond,42.8190267790396,-74.9727995745107
NY,Sullivan,Baileys Lake,41.6892427681583,-74.668306753205
NY,Essex,Highlands Forge Lake,44.4100347149696,-73.4441666270947
NY,Sullivan,Kiamesha Lake,41.6769578672516,-74.6664180119254
NY,Herkimer,Spectacle Lake,43.3669133731299,-74.9006403655401
NY,Queens,Springfield Pond,40.662185162636,-73.7614711529884
NY,Madison,Baker Reservoir,43.0746726635826,-75.6692632869659
NY,Westchester,Bakwin Pond,41.1992069835054,-73.8294983099787
NY,Herkimer,Bald Mountain Pond,43.7312589950919,-74.9237214177533
NY,Dutchess,Ballard Lake,41.5162083085982,-73.7050646243922
NY,Dutchess,Ballard Pond,41.5403417537279,-73.6373150426473
NY,Westchester,Miller Pond,41.1988814895732,-73.8320175786523
NY,Ulster,Balsam Lake,42.0276791458417,-74.6032545543828
NY,Sullivan,Balsam Pond,41.5920501712236,-74.9019066181989
NY,Putnam,Barger Pond,41.3595606295034,-73.8127372616986
NY,Sullivan,Welmet Pond,41.5893894001619,-74.9110088244548
NY,Hamilton,Barker Pond,43.8534192076081,-74.3320126760754
NY,Washington,Barkley Pond,43.2396772564776,-73.3936108634784
NY,Suffolk,Barlow Pond,41.2705937056375,-71.9901621751729
NY,Sullivan,Lake Barnabee,41.7677676007999,-74.7668371467591
NY,Lewis,Barnes Lake,43.5661610454364,-75.2268838873235
NY,Essex,Barnes Pond,43.8575893889629,-73.9677063173793
NY,Clinton,Barnes Pond,44.6324506564015,-73.8597628121714
NY,Sullivan,Barnhardt Pond,41.6994837707385,-74.9786340555734
NY,Franklin,Barnum Pond,44.4592256827605,-74.2597133064449
NY,Columbia,Barrett Pond,42.3371638655928,-73.4734082699813
NY,Franklin,Bartlett Pond,44.2502768714558,-74.2827036282321
NY,Hamilton,Barto Lake,43.3765442173601,-74.6923634750201
NY,Sullivan,Basket Lake,41.8925457567506,-75.0048166123914
NY,Delaware,Basket Pond,41.9215733222906,-75.0919162349776
NY,Franklin,Bass Lake,44.5678635294136,-74.0681098973345
NY,Oswego,Bass Lake,43.4877161596054,-75.9423359994719
NY,Essex,Bass Lake,43.9757021020972,-73.6795515395317
NY,Essex,Bates Pond,43.9294970382981,-74.2144339097785
NY,Steuben,Baxter Lake,42.0022720050367,-77.2435114083063
NY,Suffolk,Beach Pond,41.2698000576844,-71.977737246583
NY,Delaware,Bear Cub Pond,42.1233789904213,-75.0593828214118
NY,Schoharie,Bear Gulch Pond,42.5918308340037,-74.5946601537829
NY,Chautauqua,Bear Lake,42.3469222459087,-79.3837167677933
NY,Suffolk,Middle Farms Pond,41.2753569246418,-71.9760894679207
NY,Suffolk,Treasure Pond,41.2737842126935,-71.9717075768796
NY,Putnam,Beacon Reservoir,41.4904261517904,-73.8826309465495
NY,Putnam,Weise Pond,41.4800904358939,-73.8778035491811
NY,Putnam,John Pond,41.4911000344645,-73.7750993852776
NY,Putnam,White Pond,41.5011226841675,-73.7233278667534
NY,Hamilton,Bear Lake,43.4743305033604,-74.7085305555068
NY,Herkimer,Bear Lake,43.5986629993507,-75.0547929248035
NY,Westchester,Bear Ridge Lake,41.1432458158625,-73.7705588450235
NY,Otsego,Bear Swamp Pond,42.6891375908015,-74.6789554587082
NY,Greene,Beaver Dam Lake,42.3914331255496,-73.8952056733672
NY,Franklin,Bog Pond,44.4006394151423,-74.2823732638537
NY,Hamilton,Little Rock Lake,43.470995052505,-74.7073984967975
NY,Westchester,Munson Pond,41.1377492741125,-73.7655264089173
NY,Cattaraugus,Beaver Lake,42.447182797195,-78.3964325687463
NY,Ulster,Beaver Lake,41.8887789443088,-74.2578655278885
NY,Broome,Beaver Lake,42.0455163466067,-75.6656125618629
NY,Delaware,Beaver Meadow Pond,42.0306482218486,-75.2049086613994
NY,Franklin,Beaver Pond,44.2126242922629,-74.1698921292472
NY,Chemung,Beaver Pond,42.1545456554215,-76.7235575492424
NY,Broome,Beaver Pond,42.1418760665323,-75.5054129698417
NY,Essex,Beaver Ponds,43.8522186901347,-74.1504923560326
NY,Cortland,Beaver Pond,42.4138964813586,-76.1212803114021
NY,Sullivan,Braverman Lake,41.6011173633361,-74.4033041533222
NY,Westchester,Beech Hill Pond,41.1239650444019,-73.817413758466
NY,Westchester,Beechmont Lake,40.9322515032706,-73.7786273368984
NY,Essex,Belden Lake,43.9732057158435,-74.1763808693136
NY,Lewis,Belfort Pond,43.926970604357,-75.3279845272423
NY,Saratoga,Bell Brook Pond,43.3445357687374,-73.9374368278699
NY,Hamilton,Bell Mountain Pond,43.7710740073752,-74.1584982424997
NY,Suffolk,Bellows Pond,40.8803665783463,-72.5587226420603
NY,Otsego,Belvedere Lake,42.7470273410522,-74.7566119922083
NY,Franklin,Bens Pond,44.540118421534,-74.5239287167275
NY,Warren,Bennett Pond,43.6807640114171,-73.6722825625863
NY,Lewis,Benton Pond,44.1674956468294,-75.4012476860318
NY,Franklin,Benz Pond,44.5153684597472,-74.4545533127372
NY,Rensselaer,Bernie Pond,42.7296443924356,-73.5314820642125
NY,Essex,Berrymill Pond,43.8114485706097,-73.5831399559362
NY,Franklin,Bessie Pond,44.3804244727949,-74.383921089797
NY,Hamilton,Big Alderbed,43.3252515939738,-74.7046860794817
NY,Hamilton,Big Bad Luck Pond,43.7918267580036,-74.1713622565873
NY,Rensselaer,Big Bowman Pond,42.6484127106496,-73.4880632455167
NY,Franklin,Fish Pond,44.3935997671568,-74.3699433530456
NY,Rensselaer,Little Bowman Pond,42.6445834307094,-73.4830200195818
NY,Franklin,Little Fish Pond,44.3936915845406,-74.3806018292407
NY,Franklin,Lydia Pond,44.3940719956147,-74.3915769310853
NY,Franklin,Nellie Pond,44.3832302601968,-74.3869351801795
NY,Columbia,Bell Pond,42.1745489225586,-73.7546838272853
NY,Suffolk,Big Fresh Pond,40.9203861398495,-72.419488346737
NY,Herkimer,Washbowl,44.0496246536205,-74.9487968776116
NY,Essex,Eagles Nest Pond,44.0203186881384,-73.5932047786791
NY,Herkimer,Little Five,44.0553364015681,-74.9478025482509
NY,Essex,Rockport Pond,44.0164327469675,-73.5800704285083
NY,Essex,Big Lock Pond,44.016711669416,-73.5843441998649
NY,Suffolk,Big Fish Creek Pond,40.77181351463,-72.8829176190371
NY,Herkimer,Little Shallow,44.0483169607358,-74.9524456982603
NY,Herkimer,Big Shallow,44.0517880256714,-74.9492044157035
NY,Essex,Upper Feeder Pond,44.0125908887384,-73.5789797344155
NY,Herkimer,Big Five,44.0509175563467,-74.9550207435551
NY,Essex,Tub Mill Pond,44.0238733370422,-73.5800220964659
NY,Essex,Balfour Lake,43.8557680856728,-74.009902539689
NY,Essex,Hewitt Pond,43.8702589824823,-73.97760220863
NY,Essex,Duck Pond,43.8664920821703,-73.9687061801937
NY,Essex,Stony Pond,43.8371504165009,-73.9800531352489
NY,Essex,Center Pond,43.8413995555265,-73.9662182502153
NY,Essex,Big Sherman Pond,43.8256594409781,-73.9819082056543
NY,Hamilton,West Creek Lake,43.2981403197039,-74.7057950264391
NY,Essex,Secret Pond,44.1013006932423,-73.642810977494
NY,Sullivan,Lees Pond,41.5831346079225,-74.7575693991104
NY,Essex,Birch Pond,44.0998204923637,-73.6352719213054
NY,Sullivan,Birchwood Pond,41.6098760316444,-74.750839024073
NY,Sullivan,Ruddick Pond,41.58688537624,-74.7491764204522
NY,Essex,Ledge Pond,44.0945795170253,-73.664277087225
NY,Essex,Makomis Pond,44.0888174247548,-73.674199785395
NY,Orange,Elm Lake,41.3991916603545,-74.5478957405067
NY,Essex,New Pond,44.1019987777156,-73.6553277011073
NY,Sullivan,Bishops Pond,41.7078544026832,-74.8328630673896
NY,Hamilton,Big Metcalf Lake,43.2994049148135,-74.7200215909403
NY,Hamilton,Black Creek Lake,43.2933558929823,-74.7194789315457
NY,Sullivan,Black Lake,41.6557527430198,-74.859899341199
NY,Rensselaer,Black Pond,42.5503123138257,-73.4763229743362
NY,Suffolk,Black Pond,40.9513698307333,-72.2961837138884
NY,Oswego,Black Pond,43.4756503380395,-75.9371864447369
NY,Chautauqua,Black Pond,42.3900473238299,-79.1910340867874
NY,Oswego,Green Pond,43.4798433734593,-75.9341549019087
NY,Oswego,Trout Pond,43.4803857147406,-75.9288977816361
NY,Jefferson,Black Pond,43.8064358101988,-76.2273105851976
NY,Lewis,Blanchard Pond,44.0680258463477,-75.4336648867483
NY,Orange,Blendale Lake,41.2941027852128,-74.1630445775132
NY,Hamilton,Blind Mans Vly,43.331591778748,-74.7011438635368
NY,Sullivan,Blind Pond,41.5567726033715,-74.9008400416215
NY,Chenango,Bliven Pond,42.5052311143279,-75.7293723221679
NY,Lewis,Bloodsucker Lake,43.4422837417072,-75.5841898870085
NY,Cortland,Bloody Pond,42.4796533202058,-75.9529214822756
NY,Orange,Blythea Lake,41.2913909511647,-74.167952327486
NY,Orange,Lake Sapphire,41.2893409558342,-74.1598149158957
NY,Orange,Shadowmere Lake,41.2898604436603,-74.1643921701902
NY,Cortland,High Lake,42.492699254966,-75.9536990159964
NY,Cortland,Ellis Lake,42.4704102218337,-75.874038003416
NY,Cortland,Cincinnatus Lake,42.4274168647101,-75.8653525592342
NY,Rockland,Pine Grove Lake,41.1598166464579,-74.1760381837497
NY,Rockland,Mirror Lake,41.1620162010991,-74.1814919088861
NY,Orange,Seymour's Pond,41.2122158640741,-74.3735841836102
NY,Orange,Warwick Reservoir,41.2307252798515,-74.3614102282994
NY,Putnam,Beaver Pond,41.4585431674645,-73.8514355337996
NY,Putnam,Lake Valhalla,41.4775794603256,-73.9308031991851
NY,Putnam,Barett Pond,41.4664869152831,-73.9391050554663
NY,Putnam,Cold Spring Reservoir,41.4691531383706,-73.9393375228678
NY,Genesee,Chapin Pond,42.9959885155239,-78.1273576618631
NY,Monroe,Devil's Bathtub,43.0246703950144,-77.5737562652854
NY,Monroe,William D. Denise Reservoir,43.053809095231,-77.5253197898565
NY,Suffolk,Laurel Lake,40.979083940062,-72.5574806702728
NY,Putnam,Palmer Lake,41.4389551350194,-73.6734314229215
NY,Westchester,Cranberry Lake,41.0755929290659,-73.7554674126921
NY,Westchester,South Pond,41.0721553842188,-73.757488783057
NY,Westchester,Lake Marie,41.2360952408439,-73.7053421341229
NY,Hamilton,West Lake,43.5968963602514,-74.6346496954573
NY,Hamilton,Deep Lake,43.6186503642703,-74.6623881081259
NY,Hamilton,Falls Pond,43.6308709007203,-74.6856408020234
NY,Hamilton,Beaver Lake,43.6493092785731,-74.7420908670034
NY,Hamilton,Brooktrout Lake,43.6032485506347,-74.6626692989734
NY,Essex,Rich Lake,43.9753517136913,-74.2060432717783
NY,Hamilton,Helldiver Pond,43.6687036526546,-74.6967200479784
NY,Essex,Fourth Lake,43.884016697781,-74.2380825221969
NY,Hamilton,Catlin Lake,44.0232799463224,-74.2715136495208
NY,Essex,Sixth Lake,43.8909767740027,-74.2144726042886
NY,Essex,First Lake,43.8634942177447,-74.2693147638032
NY,Essex,Zack Pond,43.9329064828936,-74.1855433411888
NY,Essex,Fifth Lake,43.8893583116452,-74.2326398249804
NY,Hamilton,Tirrell Pond,43.8832785787067,-74.3705063452436
NY,Herkimer,Stink Lake,43.6314807202929,-74.8083041236364
NY,Hamilton,Whitney Lake,43.5886422486929,-74.5635205718043
NY,Hamilton,Spruce Lake,43.5333443518173,-74.6118882579848
NY,Hamilton,Limekiln Lake,43.7125973808062,-74.7995342186814
NY,Hamilton,Icehouse Pond,43.6655302229187,-74.7030376032591
NY,Hamilton,Sagamore Lake,43.7679487171005,-74.6192690449305
NY,Hamilton,Plumley Pond,43.9135348677567,-74.5635881684454
NY,Hamilton,Grass Pond,43.8706994330609,-74.575290869989
NY,Hamilton,Little Forked Lake,43.9348042253014,-74.5948208562189
NY,Hamilton,Sargent Ponds,43.8615277327324,-74.5500358233678
NY,Warren,Puffer Pond,43.6754337348273,-74.1963481401
NY,Warren,Burnt Pond,43.6487439793077,-73.7360135763624
NY,Warren,Lily Pond,43.7033273620466,-73.6696927791048
NY,Warren,Hour Pond,43.7006252121177,-74.1610652984929
NY,Warren,Island Pond,43.6829128086853,-73.6573675358275
NY,Warren,Valentine Pond,43.718169136395,-73.7691209761637
NY,Warren,Sherman Lake,43.6297686687054,-73.7336584115077
NY,Lewis,Canal Basin Park,43.6196922700134,-75.3620447493902
NY,Dutchess,Denton Lake,41.5217789978925,-73.6540491257832
NY,Putnam,Westminster Lake,41.5139737972883,-73.6565243797153
NY,Putnam,Mendel Pond,41.4805178009071,-73.6031732912013
NY,Herkimer,Blue Pond,43.8086689193595,-75.0915524906248
NY,Monroe,Blue Pond,43.0278195330172,-77.8209597073748
NY,Franklin,Blue Pond,44.3639773030383,-74.4827888213069
NY,Broome,Blueberry Lake,42.0140629439676,-75.4742599607647
NY,Franklin,Blueberry Pond,44.1912422950285,-74.2226960268966
NY,Broome,Laurel Lake,42.0104236456892,-75.4803892279044
NY,Suffolk,Southards Pond,40.710927002384,-73.3284421276898
NY,Warren,Glens Falls Feeder Canal,43.3078489637826,-73.6396046966933
NY,Putnam,Lake Baldwin,41.3468255829454,-73.7663604761813
NY,Clinton,Oncio Pond,44.4420482895203,-73.8992927736233
NY,Washington,Lock #12,43.300123268912,-73.5719897044761
NY,Suffolk,Old Ice Pond,40.8350415354359,-72.6168050419688
NY,Washington,Lapland Pond,43.5951981970347,-73.5181632776428
NY,Washington,Millman Pond,43.5876136215155,-73.5285160940975
NY,Washington,Fishbrook Pond,43.5757247462471,-73.5376541242816
NY,Nassau,Dosoris Pond,40.8949030136313,-73.6283651604272
NY,Onondaga,Spruce Pond,42.7997357284095,-76.0269209081196
NY,Cortland,Pond 1,42.7719953167084,-76.0762864395213
NY,Cortland,Pond 3,42.7510821268053,-76.0804845480309
NY,Cortland,Pond 2,42.7469381221746,-76.0767402429945
NY,Orange,Little Falls Pond,41.4891426986165,-74.0296643468686
NY,Suffolk,Brickyard Pond,41.2663430239405,-71.9921289957041
NY,Suffolk,Ice Pond,41.2891730958092,-71.9337165391877
NY,Suffolk,Mud Pond,41.2894356565957,-71.9306312492602
NY,Hamilton,Bog Lake,44.045932349372,-74.7732599199927
NY,Putnam,Lake Nimham,41.4773186840419,-73.7306915972165
NY,Putnam,Clear Pool,41.4559723612147,-73.7328422719717
NY,Putnam,Duck Pond,41.4216400061863,-73.8840391418312
NY,Putnam,Cat Pond,41.420438014445,-73.9197059081847
NY,Putnam,Dales Pond,41.4184280918335,-73.9308620230713
NY,Putnam,Laths Pond,41.4220684100731,-73.9233170775644
NY,Putnam,Catfish Pond,41.4044126116113,-73.8973125131163
NY,Putnam,Jacox Pond,41.4441682886262,-73.9233913509227
NY,Putnam,John Allen Pond,41.4303909589337,-73.8596162781211
NY,Westchester,Oceola Lake,41.333590431053,-73.7976043329114
NY,Suffolk,Beaverdam Pond,40.8247565086045,-72.6606163886964
NY,Suffolk,Deer Pond,40.8435403195432,-72.6153197601825
NY,Putnam,Lake Ossi,41.41646066294,-73.7604385114366
NY,Chenango,Barden Pond,42.3573664479684,-75.682638239473
NY,Franklin,Bone Pond,44.3611429598561,-74.3044253450592
NY,Rensselaer,Bonesteel Pond,42.721377963644,-73.4996603538972
NY,Erie,Bonny Lake,42.8891755708175,-78.5569735525768
NY,Saratoga,Lake Bonita,43.2075018410124,-73.7663988102578
NY,Franklin,Little Green Pond,44.3575621835141,-74.2995203037401
NY,Sullivan,Beaver Lake,41.6327275342338,-74.5718818669347
NY,Broome,Bosket Lake,42.1071490858303,-76.0744638214278
NY,Hamilton,Bottle Pond,43.962926557923,-74.6009755202159
NY,Essex,Boundary Pond,43.9804540680302,-74.2155645892297
NY,Delaware,Bourn Pond,42.3019320988377,-75.0606394264131
NY,Sullivan,Bowers Pond,41.6341905071068,-74.576327179147
NY,Schoharie,Bowmaker Pond,42.7823630795157,-74.6252342250238
NY,Chenango,Brackett Lake,42.3524071815858,-75.5592405451465
NY,Hamilton,Brady Pond,43.8267312685649,-74.4607835333147
NY,Hamilton,Brandreth Lake,43.9179408092867,-74.7043442362548
NY,Oneida,Brandy Lake,43.566155853574,-75.154483296137
NY,Schoharie,Clausen Pond,42.7834100096265,-74.616231844713
NY,Hamilton,East Pond,43.9323609415195,-74.6937197856749
NY,Hamilton,North Pond,43.9381954259526,-74.7186989204787
NY,Hamilton,Sutton Pond,43.955777166571,-74.601306374463
NY,Hamilton,West Pond,43.926076060238,-74.7396692271391
NY,Orange,Monroe Ponds,41.3284742558727,-74.1897134986957
NY,Putnam,Lake Mahopac,41.380828323354,-73.7391260761413
NY,Putnam,Glencoma Lake,41.3509519109983,-73.7367583720028
NY,Putnam,Teakettle Spout Lake,41.354509569308,-73.7290357775505
NY,Delaware,Andes Town Pool,42.1902804888546,-74.7876330919167
NY,Schoharie,Baldwin Pond,42.5511124602087,-74.597490575316
NY,Orange,Breeds Pond,41.4296756189251,-74.0201472395331
NY,Herkimer,Brewer Lake,43.5922149615389,-75.0863440232332
NY,Putnam,Brewster Pond,41.4361989998354,-73.5988587316086
NY,Warren,Brindle Pond,43.7192955153113,-73.6492857357039
NY,Herkimer,Brindle Pond,43.9967154370235,-75.0510761965641
NY,Washington,Stevenson's Pond,43.5139315196989,-73.6289449227491
NY,Washington,Crossett Pond,43.5016925909281,-73.5868074537811
NY,Dutchess,Lake Dutchess,41.5168920452835,-73.6720677410011
NY,Chautauqua,Brocton Reservoir,42.3681376139409,-79.4259904117273
NY,Greene,Broncks Lake,42.3480109468257,-73.8705575472256
NY,Orange,Brookside Pond,41.5076396402198,-74.0502102588099
NY,Hamilton,Brown Lake,43.2420183612229,-74.4908382262197
NY,Washington,Browns Pond,43.5007285927641,-73.3123726479807
NY,Putnam,Browns Pond,41.5075651494605,-73.667266298383
NY,Westchester,Broccy Creek Reservoir,41.3195793815533,-73.9641600008967
NY,Suffolk,Fishermans Wharf Lake,40.7038843351087,-73.3408704435954
NY,Suffolk,Fishermans Wharf Pond,40.7038969256875,-73.3399286013767
NY,Ulster,Pine Hill Lake,42.1272621753195,-74.4741252250292
NY,Delaware,Brydon Lake Rd,42.1918788215009,-74.8683089888022
NY,Essex,Buck Mountain Pond,43.9010512129405,-73.4646826391939
NY,Oneida,Buck Lake,43.5507394382802,-75.2163147557663
NY,St. Lawrence,Boottree Pond,44.2431364062303,-74.6567441925658
NY,Saratoga,Bucket Pond,43.1515778767187,-73.9143332601212
NY,Oswego,Bud Lee Pond,43.4942980438083,-75.9784745039441
NY,Hamilton,Bug Lake,43.7687054786639,-74.7297129759761
NY,St. Lawrence,Burntbridge Pond,44.2106704835004,-74.7139323830909
NY,St. Lawrence,Catamount Pond,44.2639502146149,-74.6339273155548
NY,St. Lawrence,Dog Pond,44.1541858455513,-74.7228432320101
NY,Hamilton,Eagles Nest Lake,43.7650971450401,-74.726593184469
NY,St. Lawrence,Jocks Pond,44.2916968862816,-74.6653073075845
NY,St. Lawrence,Line Pond,44.2845831022655,-74.6185773346594
NY,St. Lawrence,Marsh Ponds,44.2666886631553,-74.6089887633829
NY,St. Lawrence,Town Line Pond,44.2295326116536,-74.66782808812
NY,Herkimer,Bullhead Pond,43.3793626316626,-74.9032966215372
NY,Essex,Bullhead Pond,43.8244018769095,-74.0228779363023
NY,Hamilton,Bum Pond,44.0047389312329,-74.6675115513021
