NAME,lake,st2,lat,lon,area
Cook,Retention Pond No. 3,IL,42.0017391583763,-88.1390165296108,0.0214987883941941
Cook,Longjohn Slough,IL,41.712534748415,-87.8782615840029,0.255660802979448
DuPage,Casey's Pond,IL,41.8570561085156,-88.2451414797992,0.0384163218151933
Cook,Buttonbush Slough,IL,41.7166298703862,-87.8552673483556,0.0694199754414871
Cook,Belly Deep Slough,IL,41.7104102597964,-87.8497020364699,0.0580464322549377
Cook,Opus Lake,IL,42.0525152993524,-88.0665702659921,0.0123467292416224
DuPage,Dusaf Pond,IL,41.841787348083,-88.217709628293,0.0628682149076135
DuPage,Wood Duck Pond,IL,41.8343544639433,-88.1656416835211,0.00253028124790889
DuPage,Sand Pond,IL,41.829589527159,-88.1796032688386,0.0162441637678584
Cook,Edgewood Pond,IL,42.0831437160139,-88.0506027504866,0.00562616489574632
DuPage,Wayne Oaks Lake,IL,41.9186740644487,-88.1671089308769,0.0175015468553316
Cook,Tryner's Pond,IL,41.5663331382597,-87.7511938878216,0.0414785584785575
Lake,Gages Lake,IL,42.350316900694,-87.9966652179159,0.576214146897521
Cook,Lake Louise,IL,42.1230226436409,-88.0079300664541,0.0563229560360921
Cook,Kingsport Lake,IL,42.0113838621714,-88.0769352488841,0.00531941944030928
DuPage,Lake Janse,IL,41.8621795438928,-88.0132011320062,0.00216995759179758
DuPage,Rush Lake,IL,41.9290546844182,-88.0592022454161,0.0648462232964627
Cook,Tuma Lake,IL,41.7055975577594,-87.8718033480371,0.0212389258969226
DuPage,Heritage Lake,IL,41.9364049026256,-88.1579317562486,0.0889177585728194
Cook,Lake Cosman,IL,42.010925482581,-88.0112338944574,0.0936893625999832
Lake,Lake Linden,IL,42.4211864630856,-88.0296854295074,0.121609823194999
Lake,Lake Germaine,IL,42.2193227683397,-88.0515607980981,0.0140700197982807
Cook,Hogwash Slough,IL,41.7215597774553,-87.861743597388,0.0160645900625087
Will,Lake Walloon,IL,41.6405869035256,-88.1775682993709,0.499383740474316
Will,Lake Plainfield,IL,41.6169767121444,-88.1871117548445,0.356785732029513
Lake,Lake Potomac,IL,42.4327601545372,-88.0259102922439,0.0593772981130645
Cook,LGK,IL,42.0015360228719,-87.9359208614061,0.00715049689332952
DuPage,High Lake,IL,41.8803710402,-88.1790303861348,0.00342748514723469
Cook,Katydid Slough,IL,41.7219244283775,-87.8695561014162,0.00521547244036897
Lake,Valley Lake,IL,42.3489578688582,-87.9828041141653,0.0490695132947891
Cook,Peregrine Lake,IL,42.0878285544109,-88.069423886295,0.0582311035668615
Lake,Peterson Pond,IL,42.3144419102786,-87.9601278025967,0.0349510821803883
DuPage,Winfield Marsh,IL,41.8724373792284,-88.1757870163703,0.0429265974405276
DuPage,Mays' Lake,IL,41.8276867801957,-87.9575563436243,0.0400499979896775
Will,Blackhawk Pond,IL,41.7025228650871,-88.0920370033818,0.0055499382333877
Lake,Willow Lawn Memorial Park Pond,IL,42.21340975225,-87.9590583008674,0.00137706919938317
DuPage,Ginger Creek,IL,41.8370509635406,-87.9855165549497,0.107036803752001
DuPage,Quarry Lake,IL,41.7704126523318,-88.1541433691304,0.0200635954893487
Cook,Horse Collar Slough,IL,41.7048820192623,-87.9061601850827,0.0139785375729853
Will,Puddle Pond,IL,41.5747554910393,-88.2222041589699,0.0366118406333328
Lake,Butterfield Corners Pond,IL,42.242037129138,-87.9788126373142,0.0014026703292212
Cook,Volkening Lake,IL,42.0282395865484,-88.1022070483822,0.0378929175370709
Cook,Retention Pond No. 1,IL,42.0016412192231,-88.1417984020523,0.032801988028684
Will,Rip Slough,IL,41.5580534545123,-87.9341009324732,0.00294155021971025
Cook,Virginia Lake,IL,42.1268040608046,-88.0125459984336,0.0404360235230528
DuPage,Lily Cove Lake,IL,41.8872228090719,-88.1798230791882,0.0732170742449819
DuPage,Sea of Evanescence,IL,41.8298635187299,-88.2159847129329,0.0599769680456652
Lake,Forest Lake,IL,42.2131464059411,-88.053786658412,0.159176966159723
DuPage,White Pine Pond,IL,41.8281605929997,-88.1786900161208,0.0343525517488438
Lake,Great America Lake,IL,42.3731150642229,-87.9331382679719,0.0310574412582854
Will,Nancy's Lake,IL,41.626195701666,-88.1879682588069,0.207469703132708
Lake,Waterford Lake,IL,42.4272984479058,-88.0257902257146,0.272525982231767
DuPage,Turner Pond,IL,41.9898092195763,-88.0793622938261,0.00994560510707308
DuPage,Lake Keppler,IL,41.8957843054204,-88.2157758148222,0.0185484044385341
Lake,Mallard Ridge Pond,IL,42.4221936695182,-88.0419091679101,0.00242383200898668
Lake,Deer Lake,IL,42.4834420417932,-88.0346031212659,0.240530966233781
Lake,Sand Lake,IL,42.4109998789596,-88.0407745084259,0.405863793231431
Cook,Tomahawk Slough,IL,41.7051898785193,-87.901116345023,0.0761111536351269
Lake,Slough Lake,IL,42.4038614286555,-88.0463577239912,0.154531130911241
Lake,Sterling Lake,IL,42.4748619270156,-87.9399508712557,0.350416515876516
Lake,Brookfield,IL,42.227205163736,-87.9963440519084,0.00149109287346251
Lake,Bull Creek Pond,IL,42.3085665233627,-87.9670873945888,0.00600518983161368
Cook,Retention Pond No. 2,IL,42.0015372804854,-88.1404350166815,0.0299641036374045
Lake,Third Lake,IL,42.3702459678937,-88.014625935186,0.634211613163276
DuPage,Lake Hinsdale,IL,41.7687510496206,-87.9494601327644,0.0422555699484859
DuPage,Lake Harriet,IL,41.7580416805331,-88.05060917077,0.0102862594257243
DuPage,Four Lakes,IL,41.7826715150882,-88.0815537816272,0.100235872713754
DuPage,91st Street Marsh,IL,41.7213770673231,-87.9588108664984,0.0398070572143625
Lake,Saint Mary's Lake,IL,42.2812243431484,-87.990520726572,0.437482445901599
Lake,Fourth Lake,IL,42.3916293937395,-88.0328300676595,1.20029241163708
DuPage,Rathje Pond,IL,41.8599565106337,-88.1181445965314,0.00438446566319935
DuPage,McKee Marsh,IL,41.8480664782368,-88.19374423194,0.206654657249923
Cook,Icebox Quarry,IL,41.6805285707329,-87.9819408529429,0.0143037865665397
Lake,Meadow Ridge Baptist Church Lake,IL,42.4674731507385,-87.8773663530189,0.0300892513776052
Cook,Cermak Quarry,IL,41.8189737776952,-87.8135950660691,0.0111281497788404
DuPage,Lake Marmo,IL,41.8159853853945,-88.0826099227098,0.0144861962027453
Lake,Salem Lake,IL,42.187714511197,-88.0199281560094,0.1669951309585
Lake,Central Marsh,IL,42.3710356285882,-88.0294551429555,0.195902128151725
Lake,Dog Training Pond,IL,42.316835035081,-87.9599362851145,0.0562951227041646
Lake,Gowe Memorial Pond,IL,42.3673200179829,-87.9168713256741,0.01648563217442
Lake,Mardan Lake,IL,42.1776139600091,-88.0163284968772,0.0114796391117115
Lake,Minear Lake,IL,42.2924893942653,-87.9452529212127,0.339201199132609
Cook,Upper DuPage Reservoir,IL,41.9908465512029,-88.1377888593811,0.0424080522819508
Cook,Saganashkee Slough,IL,41.6937146559341,-87.8906769201293,1.52340625127272
Cook,Consumers Quarry,IL,41.6819327633339,-87.9853372109565,0.152408798731233
DuPage,Muskrat Pond,IL,41.9461169758566,-88.1881324284897,0.0117322955372853
Cook,Kingfisher Pond,IL,41.5853391656066,-87.8706301907124,0.00856181381230513
DuPage,Lambert Lake,IL,41.857391773514,-88.0788964002552,0.024015850493615
Lake,Miltmore Lake,IL,42.3967553502643,-88.0421990754716,0.341257191656657
Cook,Lake Arlington,IL,42.1149865093919,-87.9584087967683,0.200224557426827
Lake,The Lake at Independence Grove,IL,42.3129718642411,-87.9508360105352,0.368777866277288
Cook,Lake Opeka,IL,42.0128024701855,-87.8967847160997,0.152213836980691
Cook,Potawatomi Pond,IL,42.1442825379439,-87.902343126942,0.017635171136573
Will,Pathways Pond,IL,41.7033963745707,-88.0868839647262,0.00874801757783858
Will,Rock Lake,IL,41.6633100739984,-88.0605374781196,0.0294942634974452
Lake,Grays Lake,IL,42.3420686755376,-88.0478901865534,0.321491108078225
Lake,Sylvan Lake,IL,42.242968137085,-88.0473508589961,0.128881778315536
DuPage,Trinity Lake,IL,41.8266012045839,-87.9618591215427,0.0246659999190862
Lake,Belli Pond,IL,42.3514204583147,-87.9376341448551,0.0118057161209425
DuPage,Cloverdale Pond,IL,41.9686677251604,-88.1282233571271,0.0466091740524596
Cook,Bergman Slough,IL,41.6713937715458,-87.9007738332381,0.109633484703264
Lake,North Bay,IL,42.3140872154633,-87.9536519725199,0.066991146270443
DuPage,Bruce Lake,IL,41.7390525751409,-88.0040132030898,0.0602884723288056
Lake,Timber Lake,IL,42.4561294617925,-88.0253285539365,0.131471785801349
Will,Lake Strini,IL,41.6460224562793,-88.0987271183561,0.0147381630452449
DuPage,East Pond,IL,41.8315403169717,-88.1588723610645,0.00338786328941616
Cook,Horsetail Lake,IL,41.6694625362206,-87.871948639271,0.0460861621278491
Cook,Holy Family Villa Lake,IL,41.6675429163856,-87.9215269685588,0.0617979586038519
Lake,Rambling Hills East Pond,IL,42.2215906600488,-88.0217312413462,0.00935531153237785
DuPage,Turtle Pond,IL,41.8629488854858,-88.1729028933088,0.00345423085880966
Will,Legion Lake,IL,41.5918188064403,-88.2194437156259,0.00723310489216693
Cook,Shagbark Lake,IL,42.0284979496003,-87.8767898665,0.0291926548020988
DuPage,Stonewort Pond,IL,41.9127373238276,-87.9672912399461,0.011861214998501
DuPage,Arbor Lake,IL,41.8105963558623,-88.0784281522979,0.061577785600803
Cook,Ida Lake,IL,41.7713820717312,-87.8699731366499,0.0372981588741912
Cook,Rainbarrel Slough,IL,41.7134164652326,-87.8969741310524,0.00537428178033329
Cook,Pepperwood Pond,IL,41.5919539071598,-87.8449728389548,0.0122641046774966
Will,Sanitary District Lock (Closed),IL,41.5695013761745,-88.0777574753825,0.000352391954903602
Will,Lockport Lock,IL,41.5686262148731,-88.0774636233305,0.00766823414663932
Will,Frontage Road Pond,IL,41.3799247547516,-88.1944026032955,0.0300041542258417
Lake,Ranney Pond,IL,42.2134007485896,-87.9562946103497,0.00680296039161851
Lake,Miceli Pond,IL,42.2229416678636,-87.948617971768,0.00873146423236841
Peoria,Lake Lynnhurst,IL,40.7720072848981,-89.6668544657623,0.0356517107222696
Adams,Churchill Pond,IL,39.9393703139123,-91.3374443018176,0.00698118747069218
Tazewell,Fondulac Reservoir,IL,40.6865420330039,-89.5191099468355,0.491931659829804
LaSalle,Dimmick Pit,IL,41.435641396157,-89.0910734882372,0.0333370265365426
Tazewell,Shepherd Pond,IL,40.6579317334783,-89.4312040062866,0.0308452637929455
Bureau,Bolton Lakes,IL,41.3317626524694,-89.517796611082,0.0679286102706999
Marshall,Wightman Lake,IL,41.0115533500936,-89.4337928423721,1.98660244451958
Bureau,Lost Lake,IL,41.2823725129214,-89.3415967795238,0.0101551688611241
Woodford,Wildwind Lake,IL,40.8187640127784,-89.4514746170533,0.0123026128538838
Bureau,Lake Arispie,IL,41.3042169148496,-89.4164630953193,0.16275754505049
LaSalle,Lake Mendota,IL,41.558246322922,-89.1305975680462,0.0664705060293709
Peoria,Davis Lake,IL,40.8401321096278,-89.585159309439,0.008944625821374
LaSalle,Split Rock Lake,IL,41.3297007438415,-89.0628288425944,0.67472224665687
Putnam,Senachwine Lake,IL,41.1890555375368,-89.3564685917994,22.0251057265812
Putnam,Fish N Fun Lake,IL,41.1587753891445,-89.2668475742313,0.0645156677479531
Putnam,Turner Lake,IL,41.313772779172,-89.2588255439859,0.973383001928147
Peoria,Arrowhead Country Club Lake,IL,40.9277068655955,-89.60356657382,0.0425947288884411
Marshall,Lake Tanglewood,IL,41.0824819770677,-89.2648169849133,0.0454740259813349
Bureau,Clover Leaf Ranch Lake,IL,41.2395466227266,-89.532695044267,0.105993899634408
Peoria,Glen Oak Lagoon,IL,40.7133307486421,-89.5741081887633,0.01029744856959
Marshall,Whitney Lake,IL,41.1026269158148,-89.3655396830264,0.0702430038199928
Bureau,Hormel Ponds,IL,41.2883401596518,-89.3585814451546,0.0330932712982138
LaSalle,Huse Lake,IL,41.3215730242076,-89.1007228852764,0.410555051054323
Bureau,Newton Lake,IL,41.1856302616969,-89.5471547743652,0.026658665566066
Peoria,Meadow Lake,IL,40.9595831523496,-89.4573053850862,1.8471589645174
Tazewell,Pine Lakes Country Club North Pond,IL,40.6714995759269,-89.4633071642209,0.0155911486393542
Woodford,Izaak Walton Lake,IL,40.7929247333474,-89.4067523849429,0.0452649173845987
Bureau,Krause Pond,IL,41.4090383207109,-89.5853948263805,0.00965085449341756
Bureau,Hickory Ridge Lake,IL,41.2669931122566,-89.3475180361276,0.250947946758292
Marshall,Newton Lake,IL,41.1444557774898,-89.6260666597209,0.0629849761150211
Bureau,Depue Lake,IL,41.3155037237124,-89.3139270835665,2.05796348778604
Putnam,Sawmill Lake,IL,41.1209610263667,-89.3260710111568,2.24901935000853
Bureau,Maupin Lake,IL,41.1521128251384,-89.4942045793594,0.0190134748666894
Bureau,Lake Rawson,IL,41.2946585528637,-89.3746211070262,0.556517896228422
Peoria,Lake Of The Woods,IL,40.8379000422398,-89.6045979196645,0.050011143881592
Bureau,Menno-Haven Lake,IL,41.2832759392892,-89.5558253170493,0.0448121629940371
Marshall,Billsbach Lake,IL,41.0816291176404,-89.3662923496846,3.52387508717152
Putnam,Lake Thunderbird,IL,41.206930601191,-89.4469642471438,0.433714770565114
Bureau,Spring Lake,IL,41.3026819803992,-89.3462348373685,1.11413102824468
Putnam,Swan Lake,IL,41.1627684380954,-89.3135047274097,0.676186101842907
Marshall,Babb Slough,IL,40.9656354590922,-89.4358999211657,7.19054495048981
Marshall,Lake Wildwood,IL,41.0702154610602,-89.2810934115102,0.848119528574304
Marshall,Barnes Lake,IL,41.0185091593236,-89.3729862599868,0.0306899123484393
Tazewell,Kennel Lake,IL,40.6475656331976,-89.4208675012903,0.0288650603623288
Peoria,Santa Fe Lake,IL,40.9409808653322,-89.5917998400384,0.0689722668954782
Tazewell,Ossami Lake,IL,40.6346432573834,-89.4674235107136,0.0212444931974023
Peoria,Smith Lake,IL,40.8778819848715,-89.5844588117998,0.0181457814271478
Tazewell,West Lake,IL,40.699608654471,-89.4530661301793,0.0442330231453277
Bureau,North Gypsum Pond,IL,41.3341304529441,-89.2969648058792,0.0310343576175304
Tazewell,Pine Lakes Country Club South Pond,IL,40.6692040261984,-89.4628000273099,0.0179706115513894
Putnam,Coleman Lake,IL,41.2846899747401,-89.3329052772128,0.0250209910148349
Peoria,Staab Pond,IL,40.9010476598341,-89.5729778714955,0.00807462829038006
Marshall,Goose Lake,IL,41.0538119268785,-89.4142221936164,4.49982302789459
Bureau,Lower Spring Lake,IL,41.2867706608962,-89.3452642416011,0.174438513063673
Bureau,Beaver Glenn Lake,IL,41.3804542357833,-89.376332325872,0.0712007993432476
Putnam,Lyons Lake,IL,41.3072607539003,-89.2948359649654,0.075250518855799
Tazewell,Bowen Lake,IL,40.7287549630947,-89.4158382390811,0.0215497723091673
Woodford,Lake Santa Fe,IL,40.7955799132422,-89.4724903430037,0.0659568897731526
Brown,La Grange Lock,IL,39.9405678361238,-90.5346556962263,0.0068595379531187
Peoria,Lake Lancelot,IL,40.6307545182697,-89.7481245080268,0.181909424162982
Peoria,Fresh Water Lake,IL,40.7438558670573,-89.8994871852765,0.124546655281248
Peoria,North Lake,IL,40.7367024731227,-89.7399909596269,0.0167093592419734
Tazewell,Worley Lake,IL,40.6006725249553,-89.6428593970761,0.711855774342089
Peoria,Turtle Lake,IL,40.7347568878544,-89.7393494618927,0.00526623444552836
Peoria,Taylor Lake,IL,40.7333035713858,-89.7488537503248,0.0393453715639738
Peoria,Caboose Lake,IL,40.7333796788095,-89.7323549961518,0.0105431756514421
Tazewell,Waheld Pond,IL,40.600744317632,-89.5998902592585,0.0112192599553099
Tazewell,Grand Oaks Lake,IL,40.5928169513526,-89.5446088426805,0.0168558971441449
Tazewell,Lake Wildwood,IL,40.5911422838589,-89.5511179371858,0.131400093164624
Tazewell,Lake Butterfield,IL,40.5945088697221,-89.6029387038616,0.00904179432324807
Tazewell,Lake Zuercher,IL,40.5922998265469,-89.6003130282545,0.00554883657892543
Tazewell,Lake Whitehurst,IL,40.5905558617655,-89.6294370547602,0.149232087096331
Tazewell,Lake of the Whispering Oaks,IL,40.5890819136144,-89.5439522428319,0.0173388697653168
Fulton,Lake Ann,IL,40.1866491545832,-90.2541239781295,0.00885384945473939
Tazewell,Pekin Lake,IL,40.5861148860201,-89.6481423318504,0.281818239156125
Fulton,Lock Pond,IL,40.4766317746827,-89.8915264592723,0.027635529455386
Fulton,Edsall Lake,IL,40.4615272184254,-90.0699819708623,0.0731000554680091
Tazewell,Lutticken South Pond,IL,40.5835314981347,-89.5945376484147,0.00750457799232291
Peoria,Deep Lake,IL,40.7278985262572,-89.7330367795289,0.04670580784698
Mason,Lange Pond,IL,40.2710376766342,-90.087435041706,0.0583437387060849
Mason,Quiver Lake,IL,40.3815008369134,-89.9899404293583,23.4279754688902
Tazewell,Sewell Lake,IL,40.4671273333189,-89.8686507710256,4.76042754348248
Mason,Weiner Swale,IL,40.1244879502755,-90.332102332392,0.779523873305737
Schuyler,Peabody Lake,IL,40.1281599056821,-90.454358270998,0.0240322289255492
Fulton,Sullivan Lake,IL,40.2300171584925,-90.4430477759228,0.0181708320828614
Peoria,Glenview Farms Lake,IL,40.6496483243467,-89.981602503898,0.0128394524094442
Peoria,West South Lake,IL,40.7312134291372,-89.7509038211618,0.00623566336411664
Peoria,Small Timber Lake,IL,40.7100636856963,-89.6814261452693,0.0148249888062526
Peoria,South Warner Pond,IL,40.7236360019545,-89.9735481542366,0.0145059869386754
Peoria,Big Timber Lake,IL,40.7093320751905,-89.6845267759363,0.0355049062634185
Fulton,Heller Lake,IL,40.35235289531,-90.4139491839812,0.0170164524573191
Tazewell,Bessler Lakes,IL,40.5856881287845,-89.5474057014145,0.0114502480380264
Tazewell,Lutticken Lake,IL,40.5850033202246,-89.5865227351877,0.175923906945605
Tazewell,Home Lake,IL,40.5853252935832,-89.5939197268702,0.0143253400584698
Peoria,Beaver Lake,IL,40.7268113127698,-89.7280238153865,0.0272963167152581
Mason,Patterson Bay,IL,40.1597856047119,-90.1843319487388,0.20455576378693
Mason,Curtis Lake,IL,40.160321325677,-90.1976885042908,0.0644814082917595
Peoria,Charter Oak North Lake,IL,40.7661876557184,-89.6750899650956,0.0265667567213495
Tazewell,Redbird Slough,IL,40.5225398419404,-89.8478842598869,0.0302840408604893
Peoria,Pond Lily Lake,IL,40.5612065342509,-89.7154104128834,0.375549258627176
Tazewell,Powerton Lake,IL,40.5481612194969,-89.7052298825525,5.70154095722672
Peoria,Lake Holiday,IL,40.7078860122178,-89.9161025797001,0.0282502129013434
Fulton,Pond Lily Lake,IL,40.4673905653345,-89.9016173734121,0.0337913394657743
Schuyler,Dutchmans Lake,IL,40.129650400732,-90.3552350344717,0.184834157218198
Peoria,Lakeland Lake,IL,40.6944468018814,-89.7886091492985,0.0136780808026577
Peoria,Leisure Oak Lake Number 1,IL,40.6803126533785,-89.7177857147459,0.0266366400142637
Peoria,Leisure Oak Lake Number 2,IL,40.6800338541581,-89.7224924395299,0.00829845353483396
Peoria,Hollis Park Lake,IL,40.5784371495626,-89.7447340332214,0.062335419356455
Tazewell,Birkey Lake,IL,40.5705057046499,-89.571494332159,0.039275738106406
Tazewell,Pekin Lagoon,IL,40.5641450359522,-89.6299679828123,0.0291585556188717
Peoria,Underwood Pond,IL,40.8883012436094,-89.7923166166753,0.0178383624220813
Mason,Ingram Lake,IL,40.1323867014805,-90.2636797715026,0.480085065319338
Mason,Hickory Slough,IL,40.1366140120942,-90.3262513396319,0.0955020896725205
Peoria,Grahams Lake,IL,40.6566024863799,-89.9222252468962,0.0225074767942356
Peoria,Lake Camelot,IL,40.6360211683098,-89.7555200386755,0.168785636617719
Peoria,South Pond,IL,40.7982341043714,-89.7873270025721,0.0103923750431216
Peoria,West Willow Lake,IL,40.7744157688176,-89.6362146329135,0.0150614758270673
Peoria,Charter Oak Village Lake,IL,40.7607470044137,-89.6741360205586,0.0127607018517261
Peoria,Slurry Lake Number 1,IL,40.7444875675499,-89.8940718856039,0.0674513095789145
Peoria,Kingston Lake,IL,40.5545112347742,-89.7514311199719,0.00257788544361926
Fulton,Canton Lake,IL,40.5709943774518,-89.9829437921311,0.927169085736182
Schuyler,Little Lake,IL,40.0751584325358,-90.4138588793448,0.693726571417778
McDonough,Vermont New Lake,IL,40.3075985772401,-90.4632317391991,0.136392045951365
Fulton,Freshwater Lake,IL,40.2712354558069,-90.3971292191468,0.0605856077561022
Fulton,Rice Lake,IL,40.4696173202784,-89.9405248761837,5.3339961343425
Fulton,The Narrows,IL,40.4592976400066,-89.9235071563256,5.77633526334842
Tazewell,Sunset Hills Golf Course Lake,IL,40.5407879351265,-89.6132090627297,0.0183072666747569
Tazewell,Sunset Hills Lake Number 2,IL,40.538172063088,-89.6140126364448,0.0675836154617796
Tazewell,Ferry Lake Slough,IL,40.5452743802981,-89.7893180471834,0.000590325235952857
Tazewell,Brown Slough,IL,40.540444178774,-89.8002368000723,0.00182067666402452
Fulton,West River,IL,40.4535434024341,-89.9095894334999,0.0828480590085852
Fulton,Duck Creek Cooling Pond,IL,40.475930098096,-89.9701899373132,4.71763921121902
Fulton,Lost Lake,IL,40.45057229396,-89.9093059197879,0.0301523915765963
Fulton,Woodyard Slough,IL,40.4331458816446,-89.9443854666632,0.118005905344299
