Zipcode,HUC8
70358,08090301
70359,08090302
70360,08090302
70363,08090302
70364,08090302
70372,08090302
70373,08090301
70374,08090302
70375,08090301
70377,08090302
70380,08090302
70390,08090302
70391,08090302
70392,08080101
70393,08090301
70394,08090302
70395,08090302
70397,08090302
70401,08070203
70402,08070203
70403,08070203
70420,08090201
70422,08070203
70426,03180004
70427,03180004
70431,03180005
70433,08090201
70435,08090201
70436,08070205
70437,08090201
70438,03180005
70441,08070202
70442,08070205
70443,08070203
70444,08070205
70445,08090201
70446,08070205
70447,08090201
70448,08090201
70449,08070204
70450,03180005
70451,08070203
70452,03180004
70453,08070203
70454,08070204
70455,08070205
70456,08070205
70457,08090201
70458,08090201
70460,08090201
70461,03180004
70462,08070203
70463,03180004
70464,03180004
70465,08070205
70466,08070203
70471,08090201
70501,08080103
70503,08080103
70506,08080103
70507,08080103
70508,08080103
70510,08080103
70512,08080102
70513,08080103
70514,08080103
70515,08080201
70516,08080201
70517,08080101
70518,08080103
70519,08080103
70520,08080103
70522,08080102
70523,08080103
70524,08080201
70525,08080201
70526,08080201
70528,08080103
70529,08080202
70531,08080201
70532,08080201
70533,08080103
70534,08080201
70535,08080201
70537,08080201
70538,08080102
70541,08080103
70542,08080202
70543,08080201
70544,08080103
70546,08080202
70548,08080202
70549,08080202
70550,08080201
70551,08080103
70552,08080102
70554,08080201
70555,08080103
70556,08080202
70558,08080103
70559,08080202
70560,08080103
70563,08080102
70570,08080102
70575,08080103
70576,08080201
70577,08080102
70578,08080201
70580,08080201
70581,08080202
70582,08080102
70583,08080103
70584,08080103
70585,08080102
70586,08080201
70589,08080102
70591,08080202
70592,08080103
70601,08080206
70605,08080206
70607,08080206
70609,08080206
70611,08080205
70615,08080203
70629,08080206
70630,08080202
70631,08080206
70632,08080202
70633,08080205
70634,08080204
70637,08080204
70638,08080203
70639,12010005
70640,08080203
70643,08080202
70644,08080204
70645,08080206
70646,08080202
70647,08080203
70648,08080203
70650,08080202
70651,08080203
70652,08080205
70653,12010005
70654,08080204
70655,08080201
70656,08080204
70657,08080203
70658,08080203
70659,08080204
70660,08080205
70661,12010005
70662,08080204
70663,08080206
70665,08080206
70668,08080206
70669,08080206
70706,08070202
70710,08070300
70711,08070203
70712,08070201
70714,08070202
70715,08080101
70719,08070300
70721,08070202
70722,08070202
70723,08070204
70725,08070204
70726,08070202
70729,08070300
70730,08070202
70732,08070300
70733,08070202
70734,08070204
70736,08070300
70737,08070204
70739,08070202
70740,08070300
70743,08070204
70744,08070203
70747,08080101
70748,08070201
70749,08070300
70750,08080101
70752,08070300
70753,08080101
70754,08070202
70755,08070300
70756,08080101
70757,08080101
70759,08070300
70760,08070300
70761,08070202
70762,08070300
70763,08070204
70764,08070300
70767,08070300
70769,08070202
70770,08070202
70772,08070300
70773,08070300
70774,08070204
70775,08070201
70776,08070202
70777,08070202
70778,08070204
70780,08070202
70782,08070201
70783,08070300
70785,08070202
70786,08070202
70787,08070201
70788,08070300
70789,08070202
70791,08070202
70801,08070202
70802,08070202
70803,08070202
70805,08070202
70806,08070202
70807,08070201
70808,08070202
70809,08070202
70810,08070202
70811,08070202
70812,08070202
70813,08070201
70814,08070202
70815,08070202
70816,08070202
70817,08070202
70818,08070202
70819,08070202
70820,08070202
70825,08070202
70836,08070202
71001,08040206
71002,11140209
71003,11140209
71004,11140304
71006,11140204
71007,11140206
71008,11140208
71009,11140304
71016,11140209
71018,11140203
71019,11140209
71021,11140203
71023,11140203
71024,11140209
71027,11140206
71028,11140209
71029,11140304
71030,11140206
71031,11140208
71032,12010004
71033,11140304
71034,11140209
71037,11140203
71038,08040206
71039,11140203
71040,08040206
71043,11140304
71044,11140304
71045,11140209
71046,12010004
71047,11140206
71048,08040206
71049,12010004
71051,11140204
71052,11140206
71055,11140203
71060,11140306
71061,11140306
71063,11140206
71064,11140204
71065,12010004
71066,11140206
71067,11140203
71068,11140209
71069,11140304
71070,11140209
71071,11140205
71072,11140203
71073,11140203
71075,11140205
71078,11140206
71079,08040206
71082,11140306
71101,11140304
71103,11140206
71104,11140206
71105,11140206
71106,11140206
71107,11140304
71108,11140206
71109,11140206
71110,11140204
71111,11140204
71112,11140204
71115,11140206
71118,11140206
71119,11140304
71129,11140206
71201,08050001
71202,08050001
71203,08040207
71209,08040207
71212,08050001
71218,08050001
71219,08050001
71220,08040202
71222,08040206
71223,08050001
71225,08040207
71226,08040302
71227,08040206
71229,08050001
71230,08050001
71232,08050002
71233,08050003
71234,08040206
71235,08040206
71237,08050001
71238,08040302
71241,08040206
71242,08050002
71243,08050001
71245,08040206
71247,08040303
71250,08050001
71251,08040303
71253,08050001
71254,08050002
71256,08040206
71259,08050001
71260,08040202
71261,08050001
71263,08050001
71264,08050001
71266,08050001
71268,08040303
71269,08050001
71270,08040303
71272,08040206
71275,08040303
71276,08050003
71277,08040206
71279,08050001
71280,08040202
71282,08050003
71286,08050003
71291,08040206
71292,08040207
71295,08050001
71301,08080102
71302,08080102
71303,08080102
71316,08040306
71320,08040301
71322,08080102
71323,08040301
71325,08080102
71326,08040207
71327,08080102
71328,08040301
71330,08080102
71331,08040301
71333,08080102
71334,08040306
71336,08050003
71339,08080102
71340,08040207
71341,08080102
71342,08040304
71343,08040301
71345,08080102
71346,08080102
71350,08080102
71351,08040301
71353,08080101
71354,08040306
71355,08080101
71356,08080102
71357,08050003
71358,08080101
71359,11140207
71360,08040301
71362,08080102
71366,08050003
71367,08080102
71368,08040207
71369,08080101
71371,08040304
71373,08040306
71375,08050003
71378,08050001
71401,08040304
71403,12010005
71404,11140207
71405,08040304
71406,12010004
71407,08040304
71409,08080102
71410,08040303
71411,11140209
71414,11140208
71415,08040302
71416,11140207
71417,11140207
71418,08050001
71419,12010004
71422,08040303
71423,11140207
71424,08080102
71425,08040207
71426,12010005
71427,08080203
71428,11140207
71429,12010005
71430,08080102
71432,08040304
71433,08080203
71434,11140207
71435,08040302
71438,08080203
71439,12010005
71441,08040302
71446,12010005
71447,11140207
71449,12010004
71450,11140206
71452,11140207
71454,11140207
71455,11140207
71456,11140207
71457,11140207
71459,12010005
71461,12010005
71462,12010004
71463,08080203
71465,08040302
71466,11140207
71467,08040304
71468,11140207
71469,11140206
71472,08080203
71473,08040302
71474,08080203
71475,08080203
71479,08040302
71480,08040302
71483,08040303
71485,08080102
71486,12010004
71497,11140207
71601,08040205
71602,11110207
71603,08040205
71630,08050002
71631,08040204
71635,08040202
71638,08040205
71639,08040205
71640,08050002
71642,08040204
71643,08050001
71644,08050001
71646,08040205
71647,08040204
71651,08040201
71652,08040204
71653,08050002
71654,08050001
71655,08040205
71658,08040205
71659,08040205
71660,08040204
71661,08050001
71662,08050001
71663,08050001
71665,08040204
71666,08050002
71667,08040205
71670,08050002
71671,08040204
71674,08050002
71675,08040204
71676,08050001
71677,08040205
71678,08040205
71701,08040201
71720,08040102
71721,08040103
71722,08040103
71724,08040201
71725,08040201
71726,08040102
71728,08040103
71730,08040201
71740,11140203
71742,08040201
71743,08040103
71744,08040201
71745,08040201
71747,08040202
71748,08040201
71749,08040206
71751,08040201
71752,08040201
71753,11140203
71758,08040201
71759,08040201
71762,08040201
71763,08040102
71764,08040201
71765,08040202
71766,08040201
71770,11140203
71772,08040103
71801,11140205
71820,11140109
71822,11140109
71823,11140109
71825,08040103
71826,11140201
71827,11140203
71831,11140109
71832,11140109
71833,11140109
71834,11140304
71835,08040103
71836,11140109
71837,11140201
71838,11140201
71839,11140201
71841,11140109
71842,11140109
71845,11140201
71846,11140109
71847,08040103
71851,11140109
71852,11140109
71853,11140109
71854,11140201
71855,08040103
71857,08040103
71858,08040103
71859,11140109
71860,11140205
71861,11140205
71862,11140201
71864,11140203
71865,11140109
71866,11140109
71901,08040101
71909,08040203
71913,08040101
71921,08040102
71922,08040103
71923,08040102
71929,08040102
71933,08040101
71935,08040102
71937,11140108
71940,08040103
71941,08040102
71942,08040102
71943,08040102
71944,11140109
71945,11140108
71949,08040101
71950,08040103
71952,08040103
71953,08040101
71956,08040101
71957,08040101
71958,08040103
71959,08040103
71960,08040102
71961,08040101
71962,08040103
71964,08040101
71965,08040101
71968,08040101
71969,08040101
71970,08040101
71971,11140109
71972,11140109
71973,11140109
71998,08040102
71999,08040102
72001,11110203
72002,08040203
72003,08020303
72004,08020401
72005,08020302
72006,08020302
72007,08020301
72010,11010014
72011,08040203
72012,08020301
72013,11110205
72014,08020302
72015,08040203
72016,11110206
72017,08020302
72019,08040203
72020,11010013
72021,08020304
72022,08040203
72023,08020402
72024,08020402
72025,11110204
72026,08020303
72027,11110205
72028,11010014
72029,08020303
72030,11110203
72031,11010014
72032,11110203
72034,11110203
72035,11110203
72036,08020302
72038,08020303
72039,11110205
72040,08020301
72041,08020303
72042,08020303
72044,11010014
72045,08020301
72046,08020401
72047,11110205
72048,08020303
72051,11010014
72052,08020301
72053,11110207
72055,08020401
72057,08040203
72058,11110205
72059,08020302
72060,08020301
72061,11110205
72063,11110203
72064,08020301
72065,11110207
72066,08020301
72067,11010014
72068,08020301
72069,08020303
72070,11110206
72072,08020402
72073,08020402
72074,08020302
72075,11010013
72076,08020402
72079,08040203
72080,11110203
72081,11010014
72082,11010014
72083,11110207
72084,08040102
72085,11010014
72086,08020402
72087,08040203
72088,11010014
72099,08020402
72101,08020302
72102,08020301
72103,11110207
72104,08040102
72106,11110203
72107,11110205
72108,08020304
72110,11110203
72111,11110205
72112,08020302
72113,11110207
72114,11110207
72116,11110207
72117,08020402
72118,11110207
72119,08020402
72120,08020402
72121,11010014
72122,08040203
72123,08020302
72125,11110203
72126,11110206
72127,11110205
72128,08040203
72129,08040203
72130,11010014
72131,11110205
72132,11110207
72133,08020401
72134,08020303
72135,11110207
72136,08020301
72137,11110205
72139,11010014
72140,08020303
72141,11110203
72142,11110207
72143,08020301
72150,08040203
72152,11110207
72153,11010014
72156,11110203
72157,11110205
72160,08020402
72165,11010013
72166,08020303
72167,08040203
72168,11110207
72169,08020302
72170,08020303
72173,08020301
72175,08020401
72176,08020301
72178,08020301
72179,11010014
72180,11110207
72181,11110205
72182,11110207
72183,11110207
72199,08020402
72201,11110207
72202,11110207
72204,11110207
72205,11110207
72206,11110207
72207,11110207
72209,11110207
72210,11110207
72211,11110207
72212,11110207
72223,11110207
72227,11110207
72301,08020203
72311,08020304
72313,08020203
72315,08020204
72320,08020203
72322,08020205
72324,08020205
72325,08020203
72326,08020205
72327,08020203
72328,08020100
72329,08020203
72330,08020203
72331,08020203
72332,08020203
72333,08020303
72335,08020203
72338,08010100
72339,08020203
72340,08020304
72341,08020205
72342,08020303
72346,08020203
72347,08020205
72348,08020203
72350,08020203
72351,08020203
72352,08020304
72353,08020303
72354,08020204
72355,08020304
72358,08020203
72359,08020203
72360,08020304
72364,08020203
72365,08020203
72366,08020304
72367,08020303
72368,08020304
72369,08020304
72370,08020203
72372,08020205
72373,08020203
72374,08020304
72376,08020203
72377,08020204
72379,08020303
72383,08020304
72384,08020203
72386,08020203
72387,08020205
72389,08020303
72390,08020304
72391,08020204
72392,08020304
72394,08020203
72395,08020203
72396,08020205
72401,08020302
72404,08020302
72405,08020302
72410,11010009
72411,08020203
72412,08020302
72413,11010007
72414,08020203
72415,11010010
72416,08020302
72417,08020203
72419,08020204
72421,08020302
72422,11010007
72424,11010007
72425,08020302
72426,08020204
72427,08020302
72428,08020204
72429,08020205
72430,08020203
72431,08020302
72432,08020205
72433,11010009
72434,11010010
72435,08020302
72436,08020302
72437,08020203
72438,08020204
72440,11010012
72441,08020302
72442,08020204
72443,08020203
72444,11010009
72445,11010013
72447,08020203
72449,08020302
72450,08020203
72453,11010007
72454,08020203
72455,11010009
72456,08020302
72457,11010009
72458,11010009
72459,11010010
72460,11010011
72461,08020203
72462,11010008
72464,08020203
72466,11010012
72467,08020203
72469,11010012
72470,11010008
72471,11010013
72472,08020203
72473,11010013
72476,08020302
72478,11010009
72479,08020302
72482,11010010
72501,11010004
72512,11010012
72513,11010012
72515,11010006
72517,11010004
72519,11010004
72520,11010010
72521,11010012
72522,11010009
72523,11010004
72524,11010009
72526,11010004
72527,11010004
72528,11010006
72529,11010010
72530,11010014
72531,11010006
72532,11010012
72533,11010004
72534,11010004
72536,11010012
72537,11010006
72538,11010006
72539,11010010
72540,11010004
72542,11010010
72543,11010014
72544,11010006
72546,11010014
72550,11010004
72553,11010004
72554,11010010
72555,11010004
72556,11010004
72560,11010004
72561,11010004
72562,11010009
72564,11010013
72565,11010012
72566,11010004
72567,11010004
72568,11010013
72569,11010012
72571,11010004
72572,11010012
72573,11010012
72576,11010010
72577,11010012
72578,11010010
72579,11010009
72581,11010014
72583,11010006
72584,11010012
72585,11010004
72587,11010012
72601,11010003
72611,11010001
72615,11010003
72616,11010001
72617,11010004
72619,11010003
72623,11010006
72624,11010001
72626,11010003
72628,11110202
72629,11010014
72630,11010003
72631,11010001
72632,11010001
72633,11010003
72634,11010003
72635,11010003
72636,11010005
72638,11010001
72639,11010005
72640,11010005
72641,11010005
72642,11010003
72644,11010003
72645,11010014
72648,11010005
72650,11010005
72651,11010003
72653,11010006
72655,11010005
72658,11010004
72660,11010001
72661,11010003
72662,11010003
72663,11010004
72666,11010005
72668,11010003
72669,11010003
72670,11010005
72672,11010003
72675,11010005
72677,11010003
72679,11010005
72680,11010004
72682,11010003
72683,11010005
72685,11010005
72686,11110202
72687,11010003
72701,11010001
72703,11010001
72704,11110103
72712,11070208
72713,11110103
72714,11070208
72715,11070208
72717,11110103
72718,11110103
72719,11070208
72721,11010001
72722,11070209
72727,11010001
72729,11110103
72730,11110103
72732,11010001
72734,11110103
72736,11070209
72738,11010001
72739,11070208
72740,11010001
72742,11010001
72744,11110103
72745,11010001
72747,11070209
72749,11110103
72751,11070208
72752,11110201
72753,11110103
72756,11010001
72758,11110103
72760,11010001
72761,11110103
72762,11110103
72764,11010001
72768,11070208
72769,11110103
72773,11010001
72774,11010001
72776,11010001
72801,11110202
72802,11110203
72821,11110202
72823,11110203
72824,11110204
72826,11110204
72827,11110206
72828,11110206
72829,11110204
72830,11110202
72832,11110202
72833,11110204
72834,11110204
72835,11110202
72837,11110202
72838,11110206
72839,11110202
72840,11110202
72841,11110206
72842,11110204
72843,11110202
72845,11110202
72846,11110202
72847,11110202
72851,11110202
72852,11110201
72853,11110204
72854,11110202
72855,11110202
72856,11010005
72857,11110206
72858,11110203
72860,11110206
72863,11110202
72865,11110202
72901,11110105
72903,11110104
72904,11110104
72905,11110201
72908,11110105
72916,11110201
72921,11110201
72923,11110201
72926,11110206
72927,11110204
72928,11110202
72930,11110201
72932,11110104
72933,11110202
72934,11110104
72935,11110201
72936,11110201
72937,11110105
72938,11110105
72940,11110105
72941,11110201
72943,11110204
72944,11110105
72945,11110105
72946,11110201
72947,11110201
72948,11110104
72949,11110201
72950,11110206
72951,11110202
72952,11110201
72955,11110104
72956,11110104
72958,11110105
72959,11110201
73001,11130302
73002,11130303
73003,11050002
73004,11130302
73005,11130302
73006,11130202
73007,11100303
73008,11100301
73009,11130302
73010,11090202
73011,11130303
73012,11050002
73013,11100303
73014,11100301
73015,11130302
73016,11050002
73017,11130302
73018,11130302
73019,11090202
73020,11100302
73021,11130302
73022,11050002
73024,11130302
73025,11050002
73026,11090203
73027,11050003
73028,11050002
73029,11130302
73030,11130303
73031,11090202
73032,11130303
73033,11130302
73034,11100303
73036,11100301
73038,11130302
73040,11100301
73041,11130302
73042,11130302
73043,11100301
73044,11050002
73045,11100302
73047,11090202
73048,11090201
73049,11100302
73050,11050003
73051,11090202
73052,11130303
73053,11130302
73054,11100303
73055,11130303
73056,11050002
73057,11130303
73058,11100303
73059,11090202
73061,11060006
73062,11130302
73063,11050003
73064,11090202
73065,11090202
73066,11100302
73067,11130302
73068,11090203
73069,11090203
73070,11090202
73071,11090203
73072,11090202
73073,11050003
73074,11130303
73075,11130303
73077,11060006
73078,11050002
73079,11130302
73080,11090202
73082,11130303
73084,11100302
73086,11130303
73089,11090202
73090,11090202
73092,11130302
73093,11090202
73095,11130303
73096,11090201
73097,11100301
73098,11130303
73099,11100301
73102,11100302
73103,11100303
73104,11100302
73105,11100303
73106,11100302
73107,11100302
73108,11100302
73109,11100302
73110,11100302
73111,11100303
73112,11100303
73114,11100303
73115,11100302
73116,11100303
73117,11100302
73118,11100303
73119,11100302
73120,11050002
73121,11100303
73122,11050002
73127,11100301
73128,11100301
73129,11100302
73130,11100302
73131,11100303
73132,11050002
73134,11050002
73135,11100302
73139,11100302
73141,11100302
73142,11050002
73145,11100302
73149,11100302
73150,11090203
73151,11100303
73159,11100302
73160,11090203
73162,11050002
73165,11090203
73169,11090202
73170,11090202
73173,11090202
73179,11100301
73401,11130303
73425,11130303
73430,11130201
73432,11140102
73433,11130303
73434,11130303
73435,11130303
73436,11130303
73437,11130303
73438,11130201
73439,11130210
73440,11130210
73441,11130201
73442,11130201
73443,11130201
73444,11130303
73446,11130304
73447,11130304
73448,11130210
73449,11130304
73450,11140102
73453,11130201
73455,11130304
73456,11130201
73458,11130303
73459,11130201
73460,11130304
73461,11140104
73463,11130201
73481,11130303
73487,11130303
73488,11130303
73491,11130303
73501,11130202
73503,11130202
73505,11130202
73507,11130202
73520,11130208
73521,11120303
73523,11120303
73526,11120303
73527,11130203
73528,11130203
73529,11130208
73530,11130102
73531,11130102
73532,11120202
73533,11130208
73537,11130101
73538,11130208
73539,11120303
73540,11130203
73541,11130208
73542,11130203
73543,11130202
73544,11120202
73546,11130102
73547,11120302
73548,11130201
73549,11120303
73550,11130101
73551,11130203
73552,11130203
73553,11130203
73554,11120202
73555,11130203
73556,11120202
73557,11130202
73559,11120303
73560,11120202
73562,11130203
73564,11120303
73565,11130201
73566,11130203
73567,11130208
73568,11130201
73569,11130201
73570,11120303
73571,11120304
73572,11130202
73573,11130208
73601,11130302
73620,11130302
73622,11130302
73624,11130302
73625,11130302
73626,11130302
73627,11120302
73628,11130301
73632,11130302
73638,11090201
73639,11130302
73641,11120303
73642,11130301
73644,11120303
73645,11120302
73646,11090201
73647,11130302
73650,11130301
73651,11120303
73654,11130301
73655,11120303
73658,11090201
73659,11090201
73660,11130301
73661,11130302
73662,11120302
73663,11100301
73664,11120303
73666,11120302
73667,11090201
73668,11120302
73669,11090201
73673,11120304
73701,11050002
73703,11050002
73705,11050002
73716,11050001
73717,11060002
73718,11050002
73719,11060004
73720,11050002
73722,11060003
73724,11100301
73726,11050001
73727,11050002
73728,11060004
73729,11050001
73730,11060006
73731,11050001
73733,11050002
73734,11050002
73735,11050002
73736,11050002
73737,11050001
73738,11060006
73739,11050002
73741,11050002
73742,11050002
73743,11060004
73744,11050002
73746,11050001
73747,11050002
73749,11060004
73750,11050002
73753,11060004
73754,11050002
73755,11100301
73756,11050002
73757,11060006
73758,11060004
73759,11060004
73760,11050002
73761,11060004
73762,11050002
73763,11050002
73764,11050002
73766,11060004
73768,11050002
73770,11100301
73771,11060004
73772,11100301
73773,11050002
73801,11100301
73832,11090201
73834,11050001
73835,11090201
73838,11100301
73840,11100203
73841,11100201
73842,11050001
73843,11100203
73844,11040008
73848,11100201
73851,11100201
73852,11050001
73853,11100301
73855,11040008
73857,11100301
73858,11100203
73859,11100301
73860,11050001
73901,11100102
73931,11100102
73932,11100201
73933,11100101
73937,11100103
73938,11040006
73939,11100101
73942,11100102
73944,11100104
73945,11100102
73946,11040002
73947,11100101
73949,11100101
73950,11100102
73951,11100102
73960,11100101
74001,11070107
74002,11070107
74003,11070106
74006,11070106
74008,11110101
74010,11100303
74011,11110101
74012,11110101
74014,11070105
74015,11070105
74016,11070209
74017,11070105
74019,11070105
74020,11060006
74021,11070106
74022,11070106
74023,11050003
74026,11100303
74027,11070103
74028,11100303
74029,11070106
74030,11050003
74032,11050003
74033,11110101
74034,11060006
74035,11070107
74036,11070105
74037,11110101
74038,11050003
74039,11110101
74041,11110101
74042,11070103
74044,11050003
74045,11050003
74046,11100303
74047,11110101
74048,11070103
74050,11110101
74051,11070106
74052,11050003
74053,11070105
74054,11060006
74055,11070107
74056,11070106
74058,11060006
74059,11050003
74060,11060006
74061,11070106
74062,11050003
74063,11110101
74066,11110101
74068,11100303
74070,11070107
74071,11100303
74072,11070103
74073,11070107
74074,11050003
74075,11050003
74077,11050003
74078,11050003
74079,11100303
74080,11070106
74081,11050003
74082,11070106
74083,11070106
74084,11070107
74085,11050003
74103,11110101
74104,11110101
74105,11110101
74106,11070107
74107,11110101
74108,11070105
74110,11070107
74112,11070107
74114,11110101
74115,11070107
74116,11070107
74117,11070107
74119,11110101
74120,11110101
74126,11070107
74127,11110101
74128,11070107
74129,11070107
74130,11070107
74131,11110101
74132,11110101
74133,11110101
74134,11070107
74135,11110101
74136,11110101
74137,11110101
74145,11070107
74146,11070107
74171,11110101
74301,11070209
74330,11070209
74331,11070206
74332,11070209
74333,11070209
74337,11070209
74338,11070209
74339,11070206
74340,11070209
74342,11070209
74343,11070206
74344,11070206
74346,11070209
74347,11110103
74349,11070206
74350,11070209
74352,11070209
74354,11070206
74358,11070206
74359,11070209
74360,11070206
74361,11070209
74363,11070207
74364,11070209
74365,11070209
74366,11070209
74367,11070209
74368,11070209
74369,11070209
74370,11070206
74401,11110101
74403,11110102
74421,11100303
74422,11110101
74423,11110102
74425,11090204
74426,11110102
74427,11110103
74428,11100303
74429,11110101
74430,11090204
74431,11100303
74432,11090204
74434,11110102
74435,11110103
74436,11110101
74437,11100303
74438,11100303
74441,11070209
74442,11090204
74445,11100303
74446,11070105
74447,11100303
74450,11110102
74451,11110103
74452,11070209
74454,11110101
74455,11090204
74456,11100303
74457,11110103
74458,11110101
74459,11110102
74460,11100303
74462,11110104
74463,11110101
74464,11110103
74467,11070105
74468,11110101
74469,11110102
74470,11110102
74471,11110103
74472,11090204
74477,11070209
74501,11090204
74521,11140105
74522,11090204
74523,11140105
74525,11140103
74528,11090204
74530,11140104
74531,11090202
74533,11140104
74534,11140104
74535,11140104
74536,11140105
74538,11140103
74540,11140105
74543,11140105
74546,11090204
74547,11090204
74549,11140107
74552,11110104
74553,11140103
74554,11090204
74555,11140103
74556,11140103
74557,11140105
74558,11140107
74560,11140105
74561,11090204
74562,11140107
74563,11110105
74565,11090204
74567,11140105
74569,11140103
74570,11090204
74571,11140105
74572,11140104
74574,11140105
74576,11140103
74577,11140105
74578,11090204
74601,11060004
74604,11060001
74630,11060006
74631,11060005
74632,11060005
74633,11060006
74636,11060004
74637,11060006
74640,11060006
74641,11060001
74643,11060004
74644,11060006
74646,11060004
74647,11060001
74650,11060006
74651,11060006
74652,11060006
74653,11060004
74701,11140102
74720,11140101
74721,11140101
74722,11140107
74723,11140102
74724,11140107
74726,11140102
74727,11140103
74728,11140107
74729,11140104
74730,11140101
74731,11130210
74733,11140101
74734,11140109
74735,11140105
74736,11140106
74737,11140107
74738,11140101
74740,11140106
74741,11140101
74743,11140105
74745,11140106
74747,11140101
74748,11140102
74750,11140106
74753,11140101
74754,11140107
74755,11140107
74756,11140105
74759,11140103
74760,11140105
74761,11140106
74764,11140107
74766,11140107
74801,11100302
74804,11100302
74820,11090202
74824,11100303
74825,11140103
74826,11090203
74827,11090202
74829,11100302
74830,11090203
74831,11090202
74832,11100303
74833,11100303
74834,11100303
74836,11140102
74837,11100302
74839,11100302
74840,11100302
74842,11140104
74843,11140104
74844,11090202
74845,11090204
74848,11100302
74849,11090203
74850,11090204
74851,11100302
74852,11090203
74854,11090203
74855,11100303
74856,11130304
74857,11090203
74859,11100302
74860,11100303
74864,11100303
74865,11140102
74866,11090203
74867,11090203
74868,11100302
74869,11100303
74871,11140104
74872,11090202
74873,11090203
74875,11050003
74878,11090202
74880,11100302
74881,11100303
74883,11100302
74884,11100302
74901,11110105
74902,11110105
74930,11110105
74931,11110104
74932,11110105
74935,11110105
74936,11110104
74937,11110105
74939,11140105
74940,11110105
74941,11110104
74942,11110105
74943,11110104
74944,11110104
74945,11110104
74946,11110104
74947,11110105
74948,11110104
74949,11140105
74951,11110105
74953,11110105
74954,11110104
74955,11110104
74956,11110105
74957,11140108
74959,11110104
74960,11110103
74962,11110104
74963,11140108
74964,11110103
74965,11110103
74966,11110105
75001,12030103
75002,12030106
75006,12030103
75007,12030103
75009,12030103
75010,12030103
75013,12030106
75019,12030103
75020,11140101
75021,11140101
75022,12030104
75023,12030106
75024,12030105
75025,12030106
75028,12030103
75032,12030106
75033,12030103
75034,12030103
75035,12030106
75036,12030103
75038,12030103
75039,12030103
75040,12030106
75041,12030106
75042,12030106
75043,12030106
75044,12030106
75048,12030106
75050,12030102
75051,12030102
75052,12030102
75054,12030102
75056,12030103
75057,12030103
75058,12030103
75060,12030102
75061,12030102
75062,12030102
75063,12030103
75065,12030103
75067,12030103
75068,12030103
75069,12030106
75070,12030106
75071,12030106
75072,12030106
75074,12030106
75075,12030106
75076,11130210
75077,12030103
75078,12030103
75080,12030105
75081,12030106
75082,12030106
75087,12030106
75088,12030106
75089,12030106
75090,11140101
75092,11130210
75093,12030105
75094,12030106
75098,12030106
75101,12030109
75102,12030108
75103,12030107
75104,12030102
75105,12030105
75109,12030109
75110,12030109
75114,12030106
75115,12030105
75116,12030105
75117,12010001
75119,12030105
75124,12030107
75125,12030105
75126,12030106
75127,12010001
75132,12010001
75134,12030105
75135,12010001
75137,12030105
75140,12010001
75141,12030105
75142,12030107
75143,12030105
75144,12030105
75146,12030105
75147,12030107
75148,12030107
75149,12030106
75150,12030106
75152,12030105
75153,12030105
75154,12030105
75155,12030109
75156,12030107
75157,12030105
75158,12030105
75159,12030105
75160,12030107
75161,12030107
75163,12030105
75164,12010001
75165,12030109
75166,12030106
75167,12030109
75169,12010001
75172,12030105
75173,12030106
75180,12030105
75181,12030106
75182,12030106
75189,12010001
75201,12030105
75202,12030105
75203,12030105
75204,12030105
75205,12030105
75206,12030105
75207,12030105
75208,12030105
75209,12030105
75210,12030105
75211,12030105
75212,12030105
75214,12030105
75215,12030105
75216,12030105
75217,12030105
75218,12030105
75219,12030105
75220,12030103
75223,12030105
75224,12030105
75225,12030105
75226,12030105
75227,12030105
75228,12030105
75229,12030103
75230,12030105
75231,12030105
75232,12030105
75233,12030105
75234,12030103
75235,12030105
75236,12030102
75237,12030105
75238,12030105
75240,12030105
75241,12030105
75243,12030105
75244,12030103
75246,12030105
75247,12030105
75248,12030105
75249,12030102
75251,12030105
75252,12030105
75253,12030105
75254,12030105
75261,12030102
75270,12030105
75287,12030105
75390,12030105
75401,12010001
75402,12010001
75407,12030106
75409,12030106
75410,12010001
75411,11140101
75412,11140106
75413,11140301
75414,11140101
75415,11140301
75416,11140302
75417,11140302
75418,11140101
75420,12010003
75421,11140101
75422,12010001
75423,12010001
75424,12030106
75426,11140106
75428,11140301
75429,11140301
75431,12010003
75432,11140301
75433,12010003
75434,11140301
75435,11140302
75436,11140106
75437,11140303
75438,11140101
75439,11140101
75440,12010001
75441,11140301
75442,12030106
75446,11140101
75447,11140101
75448,11140301
75449,11140301
75450,11140301
75451,11140307
75452,12030106
75453,12010001
75454,12030106
75455,11140305
75457,11140303
75459,12030103
75460,11140101
75462,11140301
75468,11140302
75469,11140301
75470,11140301
75471,11140303
75472,12010001
75473,11140101
75474,12010001
75475,11140101
75476,11140101
75477,11140301
75478,11140303
75479,11140101
75480,11140305
75481,11140303
75482,11140303
75486,11140101
75487,11140303
75488,11140101
75489,11140101
75490,11140101
75491,11140101
75492,11140101
75493,11140305
75494,12010002
75495,12030106
75496,11140301
75497,12010003
75501,11140302
75503,11140106
75550,11140302
75551,11140304
75554,11140106
75555,11140306
75556,11140302
75558,11140303
75559,11140302
75560,11140302
75561,11140106
75562,11140306
75563,11140306
75564,11140306
75565,11140304
75566,11140306
75567,11140302
75568,11140302
75569,11140302
75570,11140302
75571,11140305
75572,11140302
75573,11140302
